market,instrument_id,name,status,recommended_action,alerts,predicted_change_pct,policy_action,policy_position_size,policy_signed_position,policy_expected_edge_pct,policy_expected_edge_abs,policy_reason,news_score_30m,news_score_120m,news_score_1440m,news_count_30m,news_burst_zscore,news_risk_level,news_event_risk,news_gate_pass,news_reason_codes,factor_support_count,hard_filter_pass
us_equity,us_equity:a,Agilent Technologies,Watch,Monitor/Reduce,predicted_change_non_positive,-0.01862739818037118,Short,0.30206835407938726,-0.30206835407938726,0.016627398180371178,2.141858337198747,short_signal,0.0,0.0,0.0,0.0,0.0,low,False,True,nan,1,True
us_equity,us_equity:aapl,Apple Inc.,Active,Keep/Open,,0.00672652778133731,Long,0.17658044337717393,0.17658044337717393,0.00472652778133731,1.3171887621030816,long_signal,,,,,,low,False,True,nan,3,True
us_equity,us_equity:abbv,AbbVie,Active,Keep/Open,,0.008672900661623517,Long,0.19076406082973046,0.19076406082973046,0.006672900661623517,1.479582235192075,long_signal,,,,,,low,False,True,nan,2,True
us_equity,us_equity:abnb,Airbnb,Watch,Monitor/Reduce,predicted_change_non_positive,-0.026495241752237053,Short,0.2910033779747802,-0.2910033779747802,0.02449524175223705,2.910769577418329,short_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:abt,Abbott Laboratories,Watch,Monitor/Reduce,,0.01015868606511705,Long,0.16380841434374457,0.16380841434374457,0.00815868606511705,0.9172810767909434,long_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:acgl,Arch Capital Group,Watch,Monitor/Reduce,predicted_change_non_positive,-0.0075856612265757795,Short,0.1449285488814326,-0.1449285488814326,0.005585661226575779,0.5424514900189068,short_signal,,,,,,low,False,True,nan,3,True
us_equity,us_equity:acn,Accenture,Watch,Monitor/Reduce,predicted_change_non_positive,-0.028081500445022445,Short,0.23758840505561357,-0.23758840505561357,0.026081500445022443,5.986747437042721,short_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:adbe,Adobe Inc.,Watch,Monitor/Reduce,predicted_change_non_positive,-0.04039585020543879,Short,0.3030304703369153,-0.3030304703369153,0.038395850205438786,9.89345923800469,short_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:adi,Analog Devices,Active,Keep/Open,,0.024139361341419585,Long,0.35109949994266626,0.35109949994266626,0.022139361341419583,7.412258177107277,long_signal,,,,,,low,False,True,nan,3,True
us_equity,us_equity:adm,Archer Daniels Midland,Active,Keep/Open,,0.020344202269680034,Long,0.3164313724018001,0.3164313724018001,0.018344202269680032,1.2822597666416655,long_signal,,,,,,low,False,True,nan,2,True
