symbol,name,display,market,pool_key,provider,snapshot_symbol,instrument_id,name_snap,market_snap,symbol_snap,provider_snap,timezone,horizon_label,current_price,predicted_price,predicted_change_pct,predicted_change_abs,expected_date_market,expected_date_utc,model_base_price,q10_change_pct,q50_change_pct,q90_change_pct,price_source,prediction_method,size_factor,value_factor,growth_factor,momentum_factor,reversal_factor,low_vol_factor,size_factor_source,value_factor_source,growth_factor_source,market_cap_usd,history_bars,history_missing_rate,generated_at_utc,prediction_available,risk_factors_available,behavior_factors_available,factors_available,history_ok,missing_ok,liquidity_ok,hard_filter_pass,liquidity_score,data_quality_score,history_score,coverage_score,total_score_raw,total_score,factor_support_count,signal_pass,status,recommended_action,alerts,news_score_30m,news_count_30m,news_score_120m,news_count_120m,news_score_1440m,news_count_1440m,news_burst_zscore,news_pos_neg_ratio,news_conflict_score,news_risk_level,news_event_risk,news_gate_pass,news_reason_codes,timestamp_utc,news_latest_headlines,news_latest_providers,news_last_available_at_utc,market_type,volatility_score,confidence_score,p_up,policy_action,policy_position_size,policy_signed_position,policy_expected_edge_pct,policy_expected_edge_abs,policy_cost_pct,policy_uncertainty_width,policy_p_up_used,policy_prob_strength,policy_confidence_used,policy_risk_scale,policy_allow_short,policy_reason,policy_p_up_source,news_gate_enabled,news_score_2h,news_score_24h
A,Agilent Technologies,A Agilent Technologies,us_equity,sp500,yahoo,A,us_equity:a,Agilent Technologies,us_equity,A,yahoo,America/New_York,3d,128.81500244140625,126.4155140993247,-0.01862739818037118,-2.399488342081554,2026-02-16 12:07 -0500,2026-02-16 17:07 UTC,128.81500244140625,-0.0535672125338625,-0.01862739818037118,0.01631241617312014,yahoo_latest,baseline_momentum_quantile,4.858377285469497,0.18056612632239202,-0.07126888770246087,-0.11963507385578898,0.03132044984169202,-0.015759774392518567,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.044901065449010624,2026-02-11 17:07:46 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,low,False,True,nan,2026-02-08 01:00:00+00:00,,,,cash,0.06987962870698264,67.52968036529681,0.08879603442403344,Short,0.30206835407938726,-0.30206835407938726,0.016627398180371178,2.141858337198747,0.002,0.06987962870698264,0.08879603442403344,0.8224079311519331,0.6752968036529681,1.0,True,short_signal,model,True,0.0,0.0
AAPL,Apple Inc.,AAPL Apple Inc.,us_equity,sp500,yahoo,AAPL,us_equity:aapl,Apple Inc.,us_equity,AAPL,yahoo,America/New_York,3d,278.68,280.5545487621031,0.00672652778133731,1.8745487621030748,2026-02-16 12:07 -0500,2026-02-16 17:07 UTC,278.68,-0.028972165806421542,0.00672652778133731,0.04242522136909616,eastmoney_quote:105.AAPL,baseline_momentum_quantile,29.039893683955324,0.02155636990730761,0.08369302922651767,0.06742006100944042,-0.007812230960977606,-0.016102070587976986,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,4091340095200.0,1255.0,0.044901065449010624,2026-02-11 17:07:46 UTC,True,True,True,True,True,True,True,True,30.0,16.529680365296812,20.0,16.0,82.52968036529681,82.52968036529681,3,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.0713973871755177,82.52968036529681,0.6986370414419639,Long,0.17658044337717393,0.17658044337717393,0.00472652778133731,1.3171887621030816,0.002,0.0713973871755177,0.6986370414419639,0.39727408288392785,0.8252968036529681,1.0,True,long_signal,model,True,,
ABBV,AbbVie,ABBV AbbVie,us_equity,sp500,yahoo,ABBV,us_equity:abbv,AbbVie,us_equity,ABBV,yahoo,America/New_York,3d,221.72999572753906,223.6530379541862,0.008672900661623517,1.9230422266471408,2026-02-16 12:07 -0500,2026-02-16 17:07 UTC,221.72999572753906,-0.02260465293126815,0.008672900661623517,0.03995045425451518,yahoo_latest,baseline_momentum_quantile,5.401460406196151,0.09268356126817655,-0.06269023496832526,0.004439391744231358,-0.021279513169358832,-0.014107893739413242,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.044901065449010624,2026-02-11 17:07:46 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,2,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.06255510718578333,67.52968036529681,0.7472714621866785,Long,0.19076406082973046,0.19076406082973046,0.006672900661623517,1.479582235192075,0.002,0.06255510718578333,0.7472714621866785,0.494542924373357,0.6752968036529681,1.0,True,long_signal,model,True,,
ABNB,Airbnb,ABNB Airbnb,us_equity,sp500,yahoo,ABNB,us_equity:abnb,Airbnb,us_equity,ABNB,yahoo,America/New_York,3d,118.83,115.68157042258167,-0.026495241752237053,-3.1484295774183266,2026-02-16 12:07 -0500,2026-02-16 17:07 UTC,118.83,-0.0747191626836817,-0.026495241752237053,0.021728679179207594,eastmoney_quote:105.ABNB,baseline_momentum_quantile,25.015720238966285,0.11764705882352941,-0.02205943165939428,-0.15178131401403194,0.04654524535228999,-0.021751635727459997,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,73145777505.48,1255.0,0.044901065449010624,2026-02-11 17:07:46 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.0964478418628893,67.52968036529681,0.03516502081420797,Short,0.2910033779747802,-0.2910033779747802,0.02449524175223705,2.910769577418329,0.002,0.0964478418628893,0.03516502081420797,0.9296699583715841,0.6752968036529681,1.0,True,short_signal,model,True,,
ABT,Abbott Laboratories,ABT Abbott Laboratories,us_equity,sp500,yahoo,ABT,us_equity:abt,Abbott Laboratories,us_equity,ABT,yahoo,America/New_York,3d,112.43000030517578,113.57214138257707,0.01015868606511705,1.1421410774012912,2026-02-16 12:07 -0500,2026-02-16 17:07 UTC,112.43000030517578,-0.04461133617490341,0.01015868606511705,0.06492870830513751,yahoo_latest,baseline_momentum_quantile,4.7223308084760305,0.1981885656368417,-0.1545981227066353,-0.09549479046786047,-0.0390943019985206,-0.024704286784216878,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.044901065449010624,2026-02-11 17:07:46 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,1,False,Watch,Monitor/Reduce,,,,,,,,,,,low,False,True,nan,,,,,cash,0.10954004448004093,67.52968036529681,0.7807146311176704,Long,0.16380841434374457,0.16380841434374457,0.00815868606511705,0.9172810767909434,0.002,0.10954004448004093,0.7807146311176704,0.5614292622353407,0.6752968036529681,1.0,True,long_signal,model,True,,
ACGL,Arch Capital Group,ACGL Arch Capital Group,us_equity,sp500,yahoo,ACGL,us_equity:acgl,Arch Capital Group,us_equity,ACGL,yahoo,America/New_York,3d,97.115,96.37831850998109,-0.0075856612265757795,-0.7366814900189098,2026-02-16 12:07 -0500,2026-02-16 17:07 UTC,97.115,-0.04211646662255276,-0.0075856612265757795,0.0269451441694012,eastmoney_quote:105.ACGL,baseline_momentum_quantile,24.27472878973665,0.6944444444444444,0.09019977399589263,0.06990196601695908,0.03011085061770058,-0.015575288898985852,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,34864285000.0,1255.0,0.044901065449010624,2026-02-11 17:07:46 UTC,True,True,True,True,True,True,True,True,7.5,16.529680365296812,20.0,16.0,60.02968036529681,60.02968036529681,3,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.06906161079195396,60.02968036529681,0.27924542018671444,Short,0.1449285488814326,-0.1449285488814326,0.005585661226575779,0.5424514900189068,0.002,0.06906161079195396,0.27924542018671444,0.4415091596265711,0.6002968036529681,1.0,True,short_signal,model,True,,
ACN,Accenture,ACN Accenture,us_equity,sp500,yahoo,ACN,us_equity:acn,Accenture,us_equity,ACN,yahoo,America/New_York,3d,229.5399932861328,223.09416586251783,-0.028081500445022445,-6.445827423614986,2026-02-16 12:07 -0500,2026-02-16 17:07 UTC,229.5399932861328,-0.09796936449635485,-0.028081500445022445,0.04180636360630996,yahoo_latest,baseline_momentum_quantile,5.436077277003297,0.4117677398183695,-0.06057134842259437,-0.17073698190400144,0.050113804743314505,-0.0315232633774412,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.044901065449010624,2026-02-11 17:07:46 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.1397757281026648,67.52968036529681,0.029023749794548137,Short,0.23758840505561357,-0.23758840505561357,0.026081500445022443,5.986747437042721,0.002,0.1397757281026648,0.029023749794548137,0.9419525004109037,0.6752968036529681,1.0,True,short_signal,model,True,,
ADBE,Adobe Inc.,ADBE Adobe Inc.,us_equity,sp500,yahoo,ADBE,us_equity:adbe,Adobe Inc.,us_equity,ADBE,yahoo,America/New_York,3d,257.6700134277344,247.2612141628742,-0.04039585020543879,-10.408799264860164,2026-02-16 12:07 -0500,2026-02-16 17:07 UTC,257.6700134277344,-0.09039915820171002,-0.04039585020543879,0.009607457790832441,yahoo_latest,baseline_momentum_quantile,5.551679748558379,0.44480829639433467,-0.26689995056999916,-0.16861865738407644,0.07879581960118653,-0.022554236978139814,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.044901065449010624,2026-02-11 17:07:46 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.10000661599254246,67.52968036529681,0.006371798812921825,Short,0.3030304703369153,-0.3030304703369153,0.038395850205438786,9.89345923800469,0.002,0.10000661599254246,0.006371798812921825,0.9872564023741563,0.6752968036529681,1.0,True,short_signal,model,True,,
ADI,Analog Devices,ADI Analog Devices,us_equity,sp500,yahoo,ADI,us_equity:adi,Analog Devices,us_equity,ADI,yahoo,America/New_York,3d,334.8,342.8818581771073,0.024139361341419585,8.081858177107279,2026-02-16 12:08 -0500,2026-02-16 17:08 UTC,334.8,-0.014928625945108319,0.024139361341419585,0.0632073486279475,eastmoney_quote:105.ADI,baseline_momentum_quantile,25.820646578046052,0.2066115702479339,0.3854842930821498,0.1303804605897112,-0.04490695300593961,-0.017621807012948253,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,163592853606.0,1255.0,0.044901065449010624,2026-02-11 17:08:00 UTC,True,True,True,True,True,True,True,True,22.5,16.529680365296812,20.0,16.0,75.02968036529681,75.02968036529681,3,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.07813597457305582,75.02968036529681,0.953354936227955,Long,0.35109949994266626,0.35109949994266626,0.022139361341419583,7.412258177107277,0.002,0.07813597457305582,0.953354936227955,0.90670987245591,0.7502968036529681,1.0,True,long_signal,model,True,,
ADM,Archer Daniels Midland,ADM Archer Daniels Midland,us_equity,sp500,yahoo,ADM,us_equity:adm,Archer Daniels Midland,us_equity,ADM,yahoo,America/New_York,3d,69.9000015258789,71.32206129557233,0.020344202269680034,1.4220597696934192,2026-02-16 12:08 -0500,2026-02-16 17:08 UTC,69.9000015258789,-0.013946006581445049,0.020344202269680034,0.05463441112080512,yahoo_latest,baseline_momentum_quantile,4.247065671069219,0.0,0.1825410388109141,0.10287157380695766,-0.03801611712514785,-0.015466766649035589,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.044901065449010624,2026-02-11 17:08:00 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,2,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.06858041770225017,67.52968036529681,0.9271035473604714,Long,0.3164313724018001,0.3164313724018001,0.018344202269680032,1.2822597666416655,0.002,0.06858041770225017,0.9271035473604714,0.8542070947209428,0.6752968036529681,1.0,True,long_signal,model,True,,
