market,pool_key,instrument_id,name,display,symbol,snapshot_symbol,provider,status,recommended_action,alerts,current_price,predicted_price,predicted_change_pct,policy_action,policy_position_size,policy_signed_position,policy_expected_edge_pct,policy_expected_edge_abs,policy_reason,expected_date_market,total_score,liquidity_score,data_quality_score,history_score,coverage_score,factor_support_count,price_source,news_score_30m,news_score_120m,news_score_1440m,news_count_30m,news_burst_zscore,news_risk_level,news_event_risk,news_gate_pass,news_reason_codes
cn_equity,csi300,cn_equity:000333.sz,美的集团,000333 美的集团,000333.SZ,000333.SZ,yahoo,Retired,Remove,missing_rate_too_high,79.69,79.7915573047414,0.001274404627197967,Flat,0.0,0.0,-0.000725595372802033,-0.057822695258594015,probability_neutral,2026-02-16 23:27 +0800,61.0,30.0,15.0,20.0,16.0,3,eastmoney_quote:0.000333,,,,,,low,False,True,nan
cn_equity,csi300,cn_equity:000001.sz,平安银行,000001 平安银行,000001.SZ,000001.SZ,yahoo,Retired,Remove,missing_rate_too_high,11.07,11.094738131969844,0.0022347002682785444,Flat,0.0,0.0,0.00023470026827854436,0.002598131969843486,probability_neutral,2026-02-16 23:27 +0800,56.0,25.0,15.0,20.0,16.0,1,eastmoney_quote:0.000001,,,,,,low,False,True,nan
cn_equity,csi300,cn_equity:000063.sz,中兴通讯,000063 中兴通讯,000063.SZ,000063.SZ,yahoo,Retired,Remove,predicted_change_non_positive;missing_rate_too_high,37.35,37.29974794949824,-0.001345436425749913,Flat,0.0,0.0,-0.003345436425749913,-0.12495205050175925,probability_neutral,2026-02-16 23:27 +0800,51.0,20.0,15.0,20.0,16.0,1,eastmoney_quote:0.000063,,,,,,low,False,True,nan
cn_equity,csi300,cn_equity:000100.sz,TCL科技,000100 TCL科技,000100.SZ,000100.SZ,yahoo,Retired,Remove,predicted_change_non_positive;missing_rate_too_high,4.72,4.633554429589548,-0.01831473949373974,Flat,0.0,0.0,-0.020314739493739742,-0.09588557041045158,short_disallowed,2026-02-16 23:27 +0800,46.0,15.0,15.0,20.0,16.0,2,eastmoney_quote:0.000100,,,,,,low,False,True,nan
cn_equity,csi300,cn_equity:000166.sz,申万宏源,000166 申万宏源,000166.SZ,000166.SZ,yahoo,Retired,Remove,predicted_change_non_positive;missing_rate_too_high,5.090000152587891,5.081448492483085,-0.0016800903435056913,Flat,0.0,0.0,-0.0036800903435056913,-0.018731660409981192,short_disallowed,2026-02-16 23:27 +0800,46.0,15.0,15.0,20.0,16.0,1,yahoo_latest,,,,,,low,False,True,nan
cn_equity,csi300,cn_equity:000301.sz,东方盛虹,000301 东方盛虹,000301.SZ,000301.SZ,yahoo,Retired,Remove,missing_rate_too_high,13.199999809265137,13.55322038969011,0.026759135267338863,Long,0.16686905917176292,0.16686905917176292,0.02475913526733886,0.32682058080644266,long_signal,2026-02-16 23:27 +0800,46.0,15.0,15.0,20.0,16.0,3,yahoo_latest,,,,,,low,False,True,nan
cn_equity,csi300,cn_equity:000338.sz,潍柴动力,000338 潍柴动力,000338.SZ,000338.SZ,yahoo,Retired,Remove,missing_rate_too_high,25.969999313354492,26.749959186314193,0.03003311103510975,Long,0.14148056829079528,0.14148056829079528,0.028033111035109748,0.7280198743329904,long_signal,2026-02-16 23:27 +0800,46.0,15.0,15.0,20.0,16.0,2,yahoo_latest,,,,,,low,False,True,nan
cn_equity,csi300,cn_equity:000408.sz,藏格矿业,000408 藏格矿业,000408.SZ,000408.SZ,yahoo,Retired,Remove,predicted_change_non_positive;missing_rate_too_high,84.83999633789062,83.93767126025406,-0.010635609577856364,Flat,0.0,0.0,-0.012635609577856364,-1.0720050703123496,short_disallowed,2026-02-16 23:27 +0800,46.0,15.0,15.0,20.0,16.0,2,yahoo_latest,,,,,,low,False,True,nan
cn_equity,csi300,cn_equity:000157.sz,中联重科,000157 中联重科,000157.SZ,000157.SZ,yahoo,Retired,Remove,missing_rate_too_high,9.75,9.941971684528063,0.019689403541339745,Long,0.16676230272841408,0.16676230272841408,0.017689403541339743,0.1724716845280625,long_signal,2026-02-16 23:27 +0800,41.0,10.0,15.0,20.0,16.0,3,eastmoney_quote:0.000157,,,,,,low,False,True,nan
cn_equity,csi300,cn_equity:000002.sz,万科A,000002 万科A,000002.SZ,000002.SZ,yahoo,Retired,Remove,missing_rate_too_high,4.89,4.900254815322123,0.0020970992478779316,Flat,0.0,0.0,9.709924787793152e-05,0.0004748153221230851,probability_neutral,2026-02-16 23:27 +0800,36.0,5.0,15.0,20.0,16.0,2,eastmoney_quote:0.000002,,,,,,low,False,True,nan
