market,instrument_id,name,status,recommended_action,alerts,predicted_change_pct,policy_action,policy_position_size,policy_signed_position,policy_expected_edge_pct,policy_expected_edge_abs,policy_reason,news_score_30m,news_score_120m,news_score_1440m,news_count_30m,news_burst_zscore,news_risk_level,news_event_risk,news_gate_pass,news_reason_codes,factor_support_count,hard_filter_pass
us_equity,us_equity:a,Agilent Technologies,Watch,Monitor/Reduce,predicted_change_non_positive,-0.019778685840437515,Short,0.3103971027438829,-0.3103971027438829,0.017778685840437514,2.2841167718626965,short_signal,0.0,0.0,0.0,0.0,0.0,low,False,True,nan,1,True
us_equity,us_equity:aapl,Apple Inc.,Active,Keep/Open,,0.0067590417373391,Long,0.17732343305551634,0.17732343305551634,0.0047590417373391,1.325726256770553,long_signal,,,,,,low,False,True,nan,3,True
us_equity,us_equity:abbv,AbbVie,Active,Keep/Open,,0.00821279842742828,Long,0.18218479401070278,0.18218479401070278,0.0062127984274282805,1.3761348516753642,long_signal,,,,,,low,False,True,nan,2,True
us_equity,us_equity:abnb,Airbnb,Watch,Monitor/Reduce,predicted_change_non_positive,-0.026928652773997697,Short,0.2790679482502236,-0.2790679482502236,0.024928652773997695,2.9562889324683868,short_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:abt,Abbott Laboratories,Watch,Monitor/Reduce,,0.008651726328688936,Long,0.1441012759266574,0.1441012759266574,0.006651726328688936,0.745325955429053,long_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:acgl,Arch Capital Group,Watch,Monitor/Reduce,predicted_change_non_positive,-0.011337858470844009,Short,0.19288488299816192,-0.19288488299816192,0.009337858470844009,0.8990490135728612,short_signal,,,,,,low,False,True,nan,3,True
us_equity,us_equity:acn,Accenture,Watch,Monitor/Reduce,predicted_change_non_positive,-0.02725205180778889,Short,0.2365722050551277,-0.2365722050551277,0.02525205180778889,5.807971915791445,short_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:adbe,Adobe Inc.,Watch,Monitor/Reduce,predicted_change_non_positive,-0.040558506889254886,Short,0.31646086419644665,-0.31646086419644665,0.038558506889254884,9.931129034396488,short_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:adi,Analog Devices,Active,Keep/Open,,0.021459338940069905,Long,0.34775929719355814,0.34775929719355814,0.019459338940069904,6.47781933975987,long_signal,,,,,,low,False,True,nan,3,True
us_equity,us_equity:adm,Archer Daniels Midland,Active,Keep/Open,,0.017210247098035314,Long,0.29525395355813966,0.29525395355813966,0.015210247098035314,1.0558953256948171,long_signal,,,,,,low,False,True,nan,2,True
