symbol,name,display,market,pool_key,provider,snapshot_symbol,instrument_id,name_snap,market_snap,symbol_snap,provider_snap,timezone,horizon_label,current_price,predicted_price,predicted_change_pct,predicted_change_abs,expected_date_market,expected_date_utc,model_base_price,q10_change_pct,q50_change_pct,q90_change_pct,price_source,prediction_method,size_factor,value_factor,growth_factor,momentum_factor,reversal_factor,low_vol_factor,size_factor_source,value_factor_source,growth_factor_source,market_cap_usd,history_bars,history_missing_rate,generated_at_utc,prediction_available,risk_factors_available,behavior_factors_available,factors_available,history_ok,missing_ok,liquidity_ok,hard_filter_pass,liquidity_score,data_quality_score,history_score,coverage_score,total_score_raw,total_score,factor_support_count,signal_pass,status,recommended_action,alerts,news_score_30m,news_count_30m,news_score_120m,news_count_120m,news_score_1440m,news_count_1440m,news_burst_zscore,news_pos_neg_ratio,news_conflict_score,news_risk_level,news_event_risk,news_gate_pass,news_reason_codes,timestamp_utc,news_latest_headlines,news_latest_providers,news_last_available_at_utc,market_type,volatility_score,confidence_score,p_up,policy_action,policy_position_size,policy_signed_position,policy_expected_edge_pct,policy_expected_edge_abs,policy_cost_pct,policy_uncertainty_width,policy_p_up_used,policy_prob_strength,policy_confidence_used,policy_risk_scale,policy_allow_short,policy_reason,policy_p_up_source,news_gate_enabled,news_score_2h,news_score_24h
A,Agilent Technologies,A Agilent Technologies,us_equity,sp500,yahoo,A,us_equity:a,Agilent Technologies,us_equity,A,yahoo,America/New_York,3d,128.47500610351562,125.9339393194459,-0.019778685840437515,-2.541066784069727,2026-02-16 11:26 -0500,2026-02-16 16:26 UTC,128.47500610351562,-0.054652816940312376,-0.019778685840437515,0.015095445259437346,yahoo_latest,baseline_momentum_quantile,4.855734380385711,0.1827289529412918,-0.07372019516728723,-0.12195872285026488,0.03387719783999432,-0.015730147639271132,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.044901065449010624,2026-02-11 16:26:39 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,low,False,True,nan,2026-02-08 01:00:00+00:00,,,,cash,0.06974826219974972,67.52968036529681,0.07782044742538241,Short,0.3103971027438829,-0.3103971027438829,0.017778685840437514,2.2841167718626965,0.002,0.06974826219974972,0.07782044742538241,0.8443591051492352,0.6752968036529681,1.0,True,short_signal,model,True,0.0,0.0
AAPL,Apple Inc.,AAPL Apple Inc.,us_equity,sp500,yahoo,AAPL,us_equity:aapl,Apple Inc.,us_equity,AAPL,yahoo,America/New_York,3d,278.57,280.45286625677056,0.0067590417373391,1.8828662567705692,2026-02-16 11:26 -0500,2026-02-16 16:26 UTC,278.57,-0.028947103159061738,0.0067590417373391,0.04246518663373994,eastmoney_quote:105.AAPL,baseline_momentum_quantile,29.03949888807761,0.021565667457407806,0.08377088685055933,0.06749674950661011,-0.007884636950189039,-0.016105431537235006,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,4089725169800.0,1255.0,0.044901065449010624,2026-02-11 16:26:39 UTC,True,True,True,True,True,True,True,True,30.0,16.529680365296812,20.0,16.0,82.52968036529681,82.52968036529681,3,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.07141228979280168,82.52968036529681,0.6994920495626665,Long,0.17732343305551634,0.17732343305551634,0.0047590417373391,1.325726256770553,0.002,0.07141228979280168,0.6994920495626665,0.39898409912533306,0.8252968036529681,1.0,True,long_signal,model,True,,
ABBV,AbbVie,ABBV AbbVie,us_equity,sp500,yahoo,ABBV,us_equity:abbv,AbbVie,us_equity,ABBV,yahoo,America/New_York,3d,221.5,223.31913485167536,0.00821279842742828,1.8191348516753578,2026-02-16 11:26 -0500,2026-02-16 16:26 UTC,221.5,-0.023097277468308447,0.00821279842742828,0.03952287432316501,yahoo_latest,baseline_momentum_quantile,5.40042258948519,0.09362470098068844,-0.0636624861093158,0.003397508493771184,-0.020220162025273103,-0.014122563083399386,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.044901065449010624,2026-02-11 16:26:39 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,2,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.06262015179147346,67.52968036529681,0.7362561659889494,Long,0.18218479401070278,0.18218479401070278,0.0062127984274282805,1.3761348516753642,0.002,0.06262015179147346,0.7362561659889494,0.47251233197789877,0.6752968036529681,1.0,True,long_signal,model,True,,
ABNB,Airbnb,ABNB Airbnb,us_equity,sp500,yahoo,ABNB,us_equity:abnb,Airbnb,us_equity,ABNB,yahoo,America/New_York,3d,118.59,115.39653106753161,-0.026928652773997697,-3.1934689324683916,2026-02-16 11:26 -0500,2026-02-16 16:26 UTC,118.59,-0.07517833339882128,-0.026928652773997697,0.021321027850825888,eastmoney_quote:105.ABNB,baseline_momentum_quantile,25.013698504641056,0.11792452830188678,-0.02304712710179646,-0.15263799360932706,0.04750821073708855,-0.021763254763324507,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,72998045564.04001,1255.0,0.044901065449010624,2026-02-11 16:26:39 UTC,True,True,True,True,True,True,True,True,12.0,16.529680365296812,20.0,16.0,64.52968036529681,64.52968036529681,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.09649936124964717,64.52968036529681,0.03337248080431626,Short,0.2790679482502236,-0.2790679482502236,0.024928652773997695,2.9562889324683868,0.002,0.09649936124964717,0.03337248080431626,0.9332550383913675,0.6452968036529682,1.0,True,short_signal,model,True,,
ABT,Abbott Laboratories,ABT Abbott Laboratories,us_equity,sp500,yahoo,ABT,us_equity:abt,Abbott Laboratories,us_equity,ABT,yahoo,America/New_York,3d,112.05000305175781,113.01942901329038,0.008651726328688936,0.9694259615325649,2026-02-16 11:26 -0500,2026-02-16 16:26 UTC,112.05000305175781,-0.04605124304774189,0.008651726328688936,0.06335469570511976,yahoo_latest,baseline_momentum_quantile,4.718945227482615,0.2008985731258579,-0.1574554596321346,-0.09855188816768712,-0.03558231249634214,-0.024674042261682964,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.044901065449010624,2026-02-11 16:26:39 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,1,False,Watch,Monitor/Reduce,,,,,,,,,,,low,False,True,nan,,,,,cash,0.10940593875286164,67.52968036529681,0.7467712704566758,Long,0.1441012759266574,0.1441012759266574,0.006651726328688936,0.745325955429053,0.002,0.10940593875286164,0.7467712704566758,0.4935425409133516,0.6752968036529681,1.0,True,long_signal,model,True,,
ACGL,Arch Capital Group,ACGL Arch Capital Group,us_equity,sp500,yahoo,ACGL,us_equity:acgl,Arch Capital Group,us_equity,ACGL,yahoo,America/New_York,3d,96.28,95.18839098642714,-0.011337858470844009,-1.0916090135728638,2026-02-16 11:26 -0500,2026-02-16 16:26 UTC,96.28,-0.046772202037254504,-0.011337858470844009,0.024096485095566486,eastmoney_quote:105.ACGL,baseline_momentum_quantile,24.266093559367423,0.6993006993006994,0.08082618769920313,0.06070290117887045,0.038450000796236616,-0.01598283421611311,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,34564520000.0,1255.0,0.044901065449010624,2026-02-11 16:26:39 UTC,True,True,True,True,True,True,True,True,6.0,16.529680365296812,20.0,16.0,58.52968036529681,58.52968036529681,3,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.07086868713282099,58.52968036529681,0.1950958369491156,Short,0.19288488299816192,-0.19288488299816192,0.009337858470844009,0.8990490135728612,0.002,0.07086868713282099,0.1950958369491156,0.6098083261017688,0.5852968036529681,1.0,True,short_signal,model,True,,
ACN,Accenture,ACN Accenture,us_equity,sp500,yahoo,ACN,us_equity:acn,Accenture,us_equity,ACN,yahoo,America/New_York,3d,230.0,223.73202808420857,-0.02725205180778889,-6.267971915791435,2026-02-16 11:26 -0500,2026-02-16 16:26 UTC,230.0,-0.09688906293124795,-0.02725205180778889,0.04238495931567017,yahoo_latest,baseline_momentum_quantile,5.438079308923196,0.41058890041385876,-0.05868869834171675,-0.1690751078644287,0.048210197354587536,-0.03141011493569535,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.044901065449010624,2026-02-11 16:26:39 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.13927402224691812,67.52968036529681,0.03209273890026498,Short,0.2365722050551277,-0.2365722050551277,0.02525205180778889,5.807971915791445,0.002,0.13927402224691812,0.03209273890026498,0.93581452219947,0.6752968036529681,1.0,True,short_signal,model,True,,
ADBE,Adobe Inc.,ADBE Adobe Inc.,us_equity,sp500,yahoo,ADBE,us_equity:adbe,Adobe Inc.,us_equity,ADBE,yahoo,America/New_York,3d,257.56,247.11375096560351,-0.040558506889254886,-10.446249034396487,2026-02-16 11:26 -0500,2026-02-16 16:26 UTC,257.56,-0.09059466908074762,-0.040558506889254886,0.009477655302237854,eastmoney_quote:105.ADBE,baseline_momentum_quantile,25.38413918952674,0.10989010989010989,-0.2671844791360334,-0.16894133058731253,0.07915335457158701,-0.022569056023807897,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,105728380000.0,1255.0,0.044901065449010624,2026-02-11 16:26:39 UTC,True,True,True,True,True,True,True,True,18.0,16.529680365296812,20.0,16.0,70.52968036529681,70.52968036529681,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.10007232438298547,70.52968036529681,0.0062443558047193815,Short,0.31646086419644665,-0.31646086419644665,0.038558506889254884,9.931129034396488,0.002,0.10007232438298547,0.0062443558047193815,0.9875112883905612,0.7052968036529681,1.0,True,short_signal,model,True,,
ADI,Analog Devices,ADI Analog Devices,us_equity,sp500,yahoo,ADI,us_equity:adi,Analog Devices,us_equity,ADI,yahoo,America/New_York,3d,332.89,340.03359933975986,0.021459338940069905,7.143599339759874,2026-02-16 11:26 -0500,2026-02-16 16:26 UTC,332.89,-0.016827515157113934,0.021459338940069905,0.059746193037253745,eastmoney_quote:105.ADI,baseline_momentum_quantile,25.814925344509764,0.2079002079002079,0.3774569337138929,0.12383114767052716,-0.03885286516095254,-0.017269473062057044,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,162659572989.55,1255.0,0.044901065449010624,2026-02-11 16:26:52 UTC,True,True,True,True,True,True,True,True,24.0,16.529680365296812,20.0,16.0,76.52968036529681,76.52968036529681,3,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.07657370819436768,76.52968036529681,0.9359811261137134,Long,0.34775929719355814,0.34775929719355814,0.019459338940069904,6.47781933975987,0.002,0.07657370819436768,0.9359811261137134,0.8719622522274268,0.7652968036529681,1.0,True,long_signal,model,True,,
ADM,Archer Daniels Midland,ADM Archer Daniels Midland,us_equity,sp500,yahoo,ADM,us_equity:adm,Archer Daniels Midland,us_equity,ADM,yahoo,America/New_York,3d,69.41999816894531,70.61473349097803,0.017210247098035314,1.194735322032713,2026-02-16 11:26 -0500,2026-02-16 16:26 UTC,69.41999816894531,-0.01655945922329078,0.017210247098035314,0.05097995341936141,yahoo_latest,baseline_momentum_quantile,4.240174984057168,0.0,0.1744205287114855,0.0952981539766593,-0.030888059758986453,-0.015231991433650179,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.044901065449010624,2026-02-11 16:26:52 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,2,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.06753941264265219,67.52968036529681,0.8957884103044667,Long,0.29525395355813966,0.29525395355813966,0.015210247098035314,1.0558953256948171,0.002,0.06753941264265219,0.8957884103044667,0.7915768206089333,0.6752968036529681,1.0,True,long_signal,model,True,,
