total_return,annualized_return,max_drawdown,sharpe,win_rate,profit_factor,num_trades,branch,horizon
0.0,0.0,0.0,0.0,0.0,0.0,0,hourly,1
0.0,0.0,0.0,0.0,0.0,0.0,0,hourly,2
2.11242249910108,0.2549566273890549,-0.02247158716924902,31.18703751912594,0.04356562243127226,7.135596118467809,3096,hourly,4
-0.0010808321777173724,-0.000216378502793102,-0.0010808321777173724,-1.22986824393857,0.0005482456140350877,0.2290104387301881,7,daily,1
0.0050665617443574895,0.0010129308993391817,-0.001003331327297463,2.097180157693517,0.00823271130625686,2.8205262909152284,38,daily,3
0.25805725153666237,0.04716919536904407,-0.02881480412715054,10.515276119570693,0.18371837183718373,3.713264071943338,618,daily,7
