market,instrument_id,name,status,recommended_action,alerts,predicted_change_pct,policy_action,policy_position_size,policy_signed_position,policy_expected_edge_pct,policy_expected_edge_abs,policy_reason,news_score_30m,news_score_120m,news_score_1440m,news_count_30m,news_burst_zscore,news_risk_level,news_event_risk,news_gate_pass,news_reason_codes,factor_support_count,hard_filter_pass
us_equity,us_equity:a,Agilent Technologies,Watch,Monitor/Reduce,predicted_change_non_positive,-0.02219687703249218,Short,0.3243892127664892,-0.3243892127664892,0.020196877032492178,2.5803530528163847,short_signal,0.0,0.0,0.0,0.0,0.0,low,False,True,nan,1,True
us_equity,us_equity:aapl,Apple Inc.,Active,Keep/Open,,0.008774289290410353,Long,0.2204162938840061,0.2204162938840061,0.006774289290410353,1.896733258421995,long_signal,,,,,,low,False,True,nan,3,True
us_equity,us_equity:abbv,AbbVie,Active,Keep/Open,,0.007642847969319577,Long,0.17121836085285044,0.17121836085285044,0.005642847969319577,1.248282592868304,long_signal,,,,,,low,False,True,nan,2,True
us_equity,us_equity:abnb,Airbnb,Watch,Monitor/Reduce,predicted_change_non_positive,-0.026946727142539872,Short,0.279107830998519,-0.279107830998519,0.02494672714253987,2.960677577276632,short_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:abt,Abbott Laboratories,Watch,Monitor/Reduce,,0.009880974720412716,Long,0.1603332877210581,0.1603332877210581,0.007880974720412716,0.8855063243957381,long_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:acgl,Arch Capital Group,Watch,Monitor/Reduce,predicted_change_non_positive,-0.007113141544167312,Short,0.1337403704344737,-0.1337403704344737,0.005113141544167312,0.49709962092394605,short_signal,,,,,,low,False,True,nan,3,True
us_equity,us_equity:acn,Accenture,Watch,Monitor/Reduce,predicted_change_non_positive,-0.02510414201143807,Short,0.23303019132835687,-0.23303019132835687,0.023104142011438067,5.3414466480309635,short_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:adbe,Adobe Inc.,Watch,Monitor/Reduce,predicted_change_non_positive,-0.038914963638631006,Short,0.31659769504993457,-0.31659769504993457,0.036914963638631004,9.544732998404433,short_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:adi,Analog Devices,Active,Keep/Open,,0.026526347668977435,Long,0.3634337336981251,0.3634337336981251,0.024526347668977433,8.253851781040975,long_signal,,,,,,low,False,True,nan,3,True
us_equity,us_equity:adm,Archer Daniels Midland,Active,Keep/Open,,0.018972321598515363,Long,0.3082787197057254,0.3082787197057254,0.01697232159851536,1.1828011336368676,long_signal,,,,,,low,False,True,nan,2,True
