symbol,name,display,market,pool_key,provider,snapshot_symbol,instrument_id,name_snap,market_snap,symbol_snap,provider_snap,timezone,horizon_label,current_price,predicted_price,predicted_change_pct,predicted_change_abs,expected_date_market,expected_date_utc,model_base_price,q10_change_pct,q50_change_pct,q90_change_pct,price_source,prediction_method,size_factor,value_factor,growth_factor,momentum_factor,reversal_factor,low_vol_factor,size_factor_source,value_factor_source,growth_factor_source,market_cap_usd,history_bars,history_missing_rate,generated_at_utc,prediction_available,risk_factors_available,behavior_factors_available,factors_available,history_ok,missing_ok,liquidity_ok,hard_filter_pass,liquidity_score,data_quality_score,history_score,coverage_score,total_score_raw,total_score,factor_support_count,signal_pass,status,recommended_action,alerts,news_score_30m,news_count_30m,news_score_120m,news_count_120m,news_score_1440m,news_count_1440m,news_burst_zscore,news_pos_neg_ratio,news_conflict_score,news_risk_level,news_event_risk,news_gate_pass,news_reason_codes,timestamp_utc,news_latest_headlines,news_latest_providers,news_last_available_at_utc,market_type,volatility_score,confidence_score,p_up,policy_action,policy_position_size,policy_signed_position,policy_expected_edge_pct,policy_expected_edge_abs,policy_cost_pct,policy_uncertainty_width,policy_p_up_used,policy_prob_strength,policy_confidence_used,policy_risk_scale,policy_allow_short,policy_reason,policy_p_up_source,news_gate_enabled,news_score_2h,news_score_24h,news_score_30m_news,news_count_30m_news,news_score_120m_news,news_count_120m_news,news_score_1440m_news,news_count_1440m_news,news_burst_zscore_news,news_pos_neg_ratio_news,news_conflict_score_news,news_risk_level_news,news_event_risk_news,news_gate_pass_news,news_reason_codes_news,timestamp_utc_news,news_latest_headlines_news,news_latest_providers_news,news_last_available_at_utc_news
A,Agilent Technologies,A Agilent Technologies,us_equity,sp500,yahoo,A,us_equity:a,Agilent Technologies,us_equity,A,yahoo,America/New_York,3d,128.47500610351562,125.9339393194459,-0.0197786858404375,-2.541066784069727,2026-02-16 11:23 -0500,2026-02-16 16:23 UTC,128.47500610351562,-0.0546528169403123,-0.0197786858404375,0.0150954452594373,yahoo_latest,baseline_momentum_quantile,4.855734380385711,0.1827289529412918,-0.0737201951672872,-0.1219587228502648,0.0338771978399943,-0.0157301476392711,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.0449010654490106,2026-02-11 16:23:15 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,low,False,True,nan,2026-02-08 01:00:00+00:00,,,,cash,0.0697482621997497,67.52968036529681,0.0778204474253824,Short,0.3103971027438832,-0.3103971027438832,0.0177786858404375,2.2841167718626947,0.002,0.0697482621997496,0.0778204474253824,0.8443591051492352,0.6752968036529681,1.0,True,short_signal,model,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,low,False,True,,2026-02-08 01:00:00+00:00,,,
AAPL,Apple Inc.,AAPL Apple Inc.,us_equity,sp500,yahoo,AAPL,us_equity:aapl,Apple Inc.,us_equity,AAPL,yahoo,America/New_York,3d,279.11,281.21188265843523,0.0075306605225009,2.1018826584352155,2026-02-16 11:23 -0500,2026-02-16 16:23 UTC,279.11,-0.0283620278555373,0.0075306605225009,0.0434233489005392,eastmoney_quote:105.AAPL,baseline_momentum_quantile,29.041435483145637,0.0215238915195867,0.0856181064551091,0.0693162308632389,-0.0096025131942254,-0.016189572888281,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,4097652985400.0,1255.0,0.0449010654490106,2026-02-11 16:23:15 UTC,True,True,True,True,True,True,True,True,30.0,16.529680365296812,20.0,16.0,82.52968036529681,82.52968036529681,3,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.0717853767560765,82.52968036529681,0.7193687507943773,Long,0.19452234221948564,0.19452234221948564,0.0055306605225009,1.5436626584352262,0.002,0.07178537675607649,0.7193687507943773,0.4387375015887547,0.8252968036529681,1.0,True,long_signal,model,True,,,,,,,,,,,,,,,,,,,
ABBV,AbbVie,ABBV AbbVie,us_equity,sp500,yahoo,ABBV,us_equity:abbv,AbbVie,us_equity,ABBV,yahoo,America/New_York,3d,221.55499267578125,223.3989500229636,0.0083227975362341,1.843957347182368,2026-02-16 11:23 -0500,2026-02-16 16:23 UTC,221.55499267578125,-0.0229787798842776,0.0083227975362341,0.0396243749567459,yahoo_latest,baseline_momentum_quantile,5.400670832601611,0.0933996716219746,-0.0634300179137257,0.0036466259378538,-0.0204734560956827,-0.0141187298045253,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.0449010654490106,2026-02-11 16:23:15 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,2,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.0626031548410236,67.52968036529681,0.7389174737613413,Long,0.18425847251113256,0.18425847251113256,0.0063227975362341,1.4008473618307937,0.002,0.0626031548410235,0.7389174737613413,0.47783494752268263,0.6752968036529681,1.0,True,long_signal,model,True,,,,,,,,,,,,,,,,,,,
ABNB,Airbnb,ABNB Airbnb,us_equity,sp500,yahoo,ABNB,us_equity:abnb,Airbnb,us_equity,ABNB,yahoo,America/New_York,3d,118.675,115.47281382402755,-0.0269828201050974,-3.202186175972443,2026-02-16 11:23 -0500,2026-02-16 16:23 UTC,118.675,-0.0752360580962763,-0.0269828201050974,0.0212704178860814,eastmoney_quote:105.ABNB,baseline_momentum_quantile,25.01441500310173,0.1179245283018867,-0.0231705890320967,-0.1527450785587389,0.0476285814101883,-0.0217648593308423,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,73050367293.3,1255.0,0.0449010654490106,2026-02-11 16:23:15 UTC,True,True,True,True,True,True,True,True,12.0,16.529680365296812,20.0,16.0,64.52968036529681,64.52968036529681,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.0965064759823578,64.52968036529681,0.0331547482059946,Short,0.27918711836711635,-0.27918711836711635,0.0249828201050974,2.9648361759724335,0.002,0.0965064759823577,0.0331547482059946,0.9336905035880108,0.6452968036529682,1.0,True,short_signal,model,True,,,,,,,,,,,,,,,,,,,
ABT,Abbott Laboratories,ABT Abbott Laboratories,us_equity,sp500,yahoo,ABT,us_equity:abt,Abbott Laboratories,us_equity,ABT,yahoo,America/New_York,3d,112.02999877929688,112.99036885172004,0.0085724366945243,0.96037007242316,2026-02-16 11:23 -0500,2026-02-16 16:23 UTC,112.02999877929688,-0.046128355080545,0.0085724366945243,0.0632732284695937,yahoo_latest,baseline_momentum_quantile,4.718766681674415,0.2010412365995905,-0.1576058789992649,-0.0987128235817643,-0.0353974301208785,-0.0246730600439234,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.0449010654490106,2026-02-11 16:23:16 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,1,False,Watch,Monitor/Reduce,,,,,,,,,,,low,False,True,nan,,,,,cash,0.1094015835501387,67.52968036529681,0.7448924428207393,Long,0.14300737211998338,0.14300737211998338,0.0065724366945243,0.7363100748645633,0.002,0.1094015835501387,0.7448924428207393,0.4897848856414786,0.6752968036529681,1.0,True,long_signal,model,True,,,,,,,,,,,,,,,,,,,
ACGL,Arch Capital Group,ACGL Arch Capital Group,us_equity,sp500,yahoo,ACGL,us_equity:acgl,Arch Capital Group,us_equity,ACGL,yahoo,America/New_York,3d,96.27,95.0748918469931,-0.0124141285240146,-1.195108153006899,2026-02-16 11:23 -0500,2026-02-16 16:23 UTC,96.27,-0.0481918158586575,-0.0124141285240146,0.0233635588106282,eastmoney_quote:105.ACGL,baseline_momentum_quantile,24.265989690242428,0.6993006993006994,0.0781331176867483,0.0580599719014356,0.0408458730445246,-0.0161377011044049,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,34560930000.0,1255.0,0.0449010654490106,2026-02-11 16:23:16 UTC,True,True,True,True,True,True,True,True,6.0,16.529680365296812,20.0,16.0,58.52968036529681,58.52968036529681,3,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.0715553746692858,58.52968036529681,0.1748313397884454,Short,0.20479239569734892,-0.20479239569734892,0.0104141285240146,1.0025681530068855,0.002,0.0715553746692857,0.1748313397884454,0.6503373204231092,0.5852968036529681,1.0,True,short_signal,model,True,,,,,,,,,,,,,,,,,,,
ACN,Accenture,ACN Accenture,us_equity,sp500,yahoo,ACN,us_equity:acn,Accenture,us_equity,ACN,yahoo,America/New_York,3d,229.9199981689453,223.62103199608268,-0.027396338826665,-6.2989661728626345,2026-02-16 11:23 -0500,2026-02-16 16:23 UTC,229.9199981689453,-0.0970761638603573,-0.027396338826665,0.0422834862070273,yahoo_latest,baseline_momentum_quantile,5.437731414366837,0.4107939176626016,-0.0590161184622607,-0.1693641318332972,0.0485412622545475,-0.0314294263596002,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.0449010654490106,2026-02-11 16:23:16 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.1393596500673846,67.52968036529681,0.0315371974780119,Short,0.23676201224247934,-0.23676201224247934,0.025396338826664998,5.839126176524731,0.002,0.1393596500673846,0.0315371974780119,0.9369256050439763,0.6752968036529681,1.0,True,short_signal,model,True,,,,,,,,,,,,,,,,,,,
ADBE,Adobe Inc.,ADBE Adobe Inc.,us_equity,sp500,yahoo,ADBE,us_equity:adbe,Adobe Inc.,us_equity,ADBE,yahoo,America/New_York,3d,257.69,247.3465818922224,-0.0401389968868703,-10.343418107777635,2026-02-16 11:23 -0500,2026-02-16 16:23 UTC,257.69,-0.0900917465082365,-0.0401389968868703,0.0098137527344957,eastmoney_quote:105.ADBE,baseline_momentum_quantile,25.384643798950357,0.1098901098901098,-0.2664507132185616,-0.1681091941086588,0.0782313136698918,-0.0225314323755138,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,105781745000.0,1255.0,0.0449010654490106,2026-02-11 16:23:16 UTC,True,True,True,True,True,True,True,True,18.0,16.529680365296812,20.0,16.0,70.52968036529681,70.52968036529681,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.0999054992427322,70.52968036529681,0.0065783279860016,Short,0.31653473159600054,-0.31653473159600054,0.0381389968868703,9.828038107777608,0.002,0.09990549924273219,0.0065783279860016,0.9868433440279968,0.7052968036529681,1.0,True,short_signal,model,True,,,,,,,,,,,,,,,,,,,
ADI,Analog Devices,ADI Analog Devices,us_equity,sp500,yahoo,ADI,us_equity:adi,Analog Devices,us_equity,ADI,yahoo,America/New_York,3d,334.0,341.6793890392508,0.0229921827522479,7.679389039250793,2026-02-16 11:23 -0500,2026-02-16 16:23 UTC,334.0,-0.0157172685340659,0.0229921827522479,0.0617016340385617,eastmoney_quote:105.ADI,baseline_momentum_quantile,25.818254232407437,0.20703933747412,0.3820499132313029,0.1275784397389341,-0.0423168064389003,-0.0174600875940124,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,163201950730.0,1255.0,0.0449010654490106,2026-02-11 16:23:30 UTC,True,True,True,True,True,True,True,True,24.0,16.529680365296812,20.0,16.0,76.52968036529681,76.52968036529681,3,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.0774189025726276,76.52968036529681,0.9465472520221874,Long,0.35431459965561835,0.35431459965561835,0.0209921827522479,7.011389039250799,0.002,0.0774189025726276,0.9465472520221874,0.8930945040443747,0.7652968036529681,1.0,True,long_signal,model,True,,,,,,,,,,,,,,,,,,,
ADM,Archer Daniels Midland,ADM Archer Daniels Midland,us_equity,sp500,yahoo,ADM,us_equity:adm,Archer Daniels Midland,us_equity,ADM,yahoo,America/New_York,3d,69.41999816894531,70.61473349097803,0.0172102470980353,1.194735322032713,2026-02-16 11:23 -0500,2026-02-16 16:23 UTC,69.41999816894531,-0.0165594592232907,0.0172102470980353,0.0509799534193614,yahoo_latest,baseline_momentum_quantile,4.240174984057168,0.0,0.1744205287114855,0.0952981539766593,-0.0308880597589864,-0.0152319914336501,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.0449010654490106,2026-02-11 16:23:30 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,2,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.0675394126426521,67.52968036529681,0.8957884103044667,Long,0.2952539535581398,0.2952539535581398,0.0152102470980353,1.0558953256948163,0.002,0.0675394126426521,0.8957884103044667,0.7915768206089333,0.6752968036529681,1.0,True,long_signal,model,True,,,,,,,,,,,,,,,,,,,
