market,pool_key,instrument_id,name,display,symbol,snapshot_symbol,provider,status,recommended_action,alerts,current_price,predicted_price,predicted_change_pct,policy_action,policy_position_size,policy_signed_position,policy_expected_edge_pct,policy_expected_edge_abs,policy_reason,expected_date_market,total_score,liquidity_score,data_quality_score,history_score,coverage_score,factor_support_count,price_source,news_score_30m,news_score_120m,news_score_1440m,news_count_30m,news_burst_zscore,news_risk_level,news_event_risk,news_gate_pass,news_reason_codes
us_equity,sp500,us_equity:aapl,Apple Inc.,AAPL Apple Inc.,AAPL,AAPL,yahoo,Active,Keep/Open,,279.74,282.0990385932515,0.008432968446598688,Long,0.21354016662642908,0.21354016662642908,0.0064329684465986876,1.799558593251517,long_signal,2026-02-16 12:54 -0500,82.52968036529681,30.0,16.529680365296812,20.0,16.0,3,eastmoney_quote:105.AAPL,,,,,,low,False,True,nan
us_equity,sp500,us_equity:adi,Analog Devices,ADI Analog Devices,ADI,ADI,yahoo,Active,Keep/Open,,337.05,346.2217991971864,0.027211983970290454,Long,0.3643923752195931,0.3643923752195931,0.025211983970290452,8.497699197186398,long_signal,2026-02-16 12:54 -0500,76.52968036529681,24.0,16.529680365296812,20.0,16.0,3,eastmoney_quote:105.ADI,,,,,,low,False,True,nan
us_equity,sp500,us_equity:abbv,AbbVie,ABBV AbbVie,ABBV,ABBV,yahoo,Active,Keep/Open,,220.86500549316406,222.39852202844637,0.006943230014452295,Long,0.1572675432338846,0.1572675432338846,0.004943230014452295,1.0917865242959797,long_signal,2026-02-16 12:54 -0500,67.52968036529681,15.0,16.529680365296812,20.0,16.0,2,yahoo_latest,,,,,,low,False,True,nan
us_equity,sp500,us_equity:adm,Archer Daniels Midland,ADM Archer Daniels Midland,ADM,ADM,yahoo,Active,Keep/Open,,69.55999755859375,70.82067812974572,0.018123643119596577,Long,0.30238100394743883,0.30238100394743883,0.016123643119596576,1.1215605760347747,long_signal,2026-02-16 12:54 -0500,67.52968036529681,15.0,16.529680365296812,20.0,16.0,2,yahoo_latest,,,,,,low,False,True,nan
us_equity,sp500,us_equity:adbe,Adobe Inc.,ADBE Adobe Inc.,ADBE,ADBE,yahoo,Watch,Monitor/Reduce,predicted_change_non_positive,258.45,248.33982927527356,-0.03911847833130755,Short,0.31660347783548193,-0.31660347783548193,0.03711847833130755,9.593270724726436,short_signal,2026-02-16 12:54 -0500,70.52968036529681,18.0,16.529680365296812,20.0,16.0,1,eastmoney_quote:105.ADBE,,,,,,low,False,True,nan
us_equity,sp500,us_equity:a,Agilent Technologies,A Agilent Technologies,A,A,yahoo,Watch,Monitor/Reduce,predicted_change_non_positive,128.3000030517578,125.68641319396008,-0.020370925920737304,Short,0.3142476131177493,-0.3142476131177493,0.018370925920737302,2.3569898516942125,short_signal,2026-02-16 12:54 -0500,67.52968036529681,15.0,16.529680365296812,20.0,16.0,1,yahoo_latest,0.0,0.0,0.0,0.0,0.0,low,False,True,nan
us_equity,sp500,us_equity:abt,Abbott Laboratories,ABT Abbott Laboratories,ABT,ABT,yahoo,Watch,Monitor/Reduce,,112.3550033569336,113.46295300532073,0.009861150952640285,Long,0.16008249402534128,0.16008249402534128,0.007861150952640285,0.883239641673261,long_signal,2026-02-16 12:54 -0500,67.52968036529681,15.0,16.529680365296812,20.0,16.0,1,yahoo_latest,,,,,,low,False,True,nan
us_equity,sp500,us_equity:acn,Accenture,ACN Accenture,ACN,ACN,yahoo,Watch,Monitor/Reduce,predicted_change_non_positive,231.26499938964844,225.49062004819953,-0.02496866952063037,Short,0.23275809967902636,-0.23275809967902636,0.02296866952063037,5.311849342669619,short_signal,2026-02-16 12:54 -0500,67.52968036529681,15.0,16.529680365296812,20.0,16.0,1,yahoo_latest,,,,,,low,False,True,nan
us_equity,sp500,us_equity:abnb,Airbnb,ABNB Airbnb,ABNB,ABNB,yahoo,Watch,Monitor/Reduce,predicted_change_non_positive,118.52,115.25566557960971,-0.027542477391075626,Short,0.28035698912852425,-0.28035698912852425,0.025542477391075624,3.027294420390283,short_signal,2026-02-16 12:54 -0500,64.52968036529681,12.0,16.529680365296812,20.0,16.0,1,eastmoney_quote:105.ABNB,,,,,,low,False,True,nan
us_equity,sp500,us_equity:acgl,Arch Capital Group,ACGL Arch Capital Group,ACGL,ACGL,yahoo,Watch,Monitor/Reduce,predicted_change_non_positive,97.585,97.06225528284051,-0.005356814235379259,Short,0.10374689376773087,-0.10374689376773087,0.003356814235379259,0.327574717159485,short_signal,2026-02-16 12:54 -0500,58.52968036529681,6.0,16.529680365296812,20.0,16.0,3,eastmoney_quote:105.ACGL,,,,,,low,False,True,nan
