symbol,name,display,market,pool_key,provider,snapshot_symbol,instrument_id,name_snap,market_snap,symbol_snap,provider_snap,timezone,horizon_label,current_price,predicted_price,predicted_change_pct,predicted_change_abs,expected_date_market,expected_date_utc,model_base_price,q10_change_pct,q50_change_pct,q90_change_pct,price_source,prediction_method,size_factor,value_factor,growth_factor,momentum_factor,reversal_factor,low_vol_factor,size_factor_source,value_factor_source,growth_factor_source,market_cap_usd,history_bars,history_missing_rate,generated_at_utc,prediction_available,risk_factors_available,behavior_factors_available,factors_available,history_ok,missing_ok,liquidity_ok,hard_filter_pass,liquidity_score,data_quality_score,history_score,coverage_score,total_score_raw,total_score,factor_support_count,signal_pass,status,recommended_action,alerts,news_score_30m,news_count_30m,news_score_120m,news_count_120m,news_score_1440m,news_count_1440m,news_burst_zscore,news_pos_neg_ratio,news_conflict_score,news_risk_level,news_event_risk,news_gate_pass,news_reason_codes,timestamp_utc,news_latest_headlines,news_latest_providers,news_last_available_at_utc,market_type,volatility_score,confidence_score,p_up,policy_action,policy_position_size,policy_signed_position,policy_expected_edge_pct,policy_expected_edge_abs,policy_cost_pct,policy_uncertainty_width,policy_p_up_used,policy_prob_strength,policy_confidence_used,policy_risk_scale,policy_allow_short,policy_reason,policy_p_up_source,news_gate_enabled,news_score_2h,news_score_24h,news_score_30m_news,news_count_30m_news,news_score_120m_news,news_count_120m_news,news_score_1440m_news,news_count_1440m_news,news_burst_zscore_news,news_pos_neg_ratio_news,news_conflict_score_news,news_risk_level_news,news_event_risk_news,news_gate_pass_news,news_reason_codes_news,timestamp_utc_news,news_latest_headlines_news,news_latest_providers_news,news_last_available_at_utc_news
A,Agilent Technologies,A Agilent Technologies,us_equity,sp500,yahoo,A,us_equity:a,Agilent Technologies,us_equity,A,yahoo,America/New_York,3d,128.3000030517578,125.68641319396008,-0.0203709259207373,-2.6135898577977343,2026-02-16 12:54 -0500,2026-02-16 17:54 UTC,128.3000030517578,-0.0552293421510906,-0.0203709259207373,0.0144874903096159,yahoo_latest,baseline_momentum_quantile,4.8543712954077,0.183842203928284,-0.0749819331312983,-0.1231547523950833,0.0351932081977955,-0.015723059370405,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.0449010654490106,2026-02-11 17:54:28 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,low,False,True,nan,2026-02-08 01:00:00+00:00,,,,cash,0.0697168324607065,67.52968036529681,0.0726710178882856,Short,0.3142476131177495,-0.3142476131177495,0.018370925920737302,2.3569898516942125,0.002,0.0697168324607065,0.0726710178882856,0.8546579642234288,0.6752968036529681,1.0,True,short_signal,model,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,low,False,True,,2026-02-08 01:00:00+00:00,,,
AAPL,Apple Inc.,AAPL Apple Inc.,us_equity,sp500,yahoo,AAPL,us_equity:aapl,Apple Inc.,us_equity,AAPL,yahoo,America/New_York,3d,279.74,282.0990385932515,0.0084329684465986,2.359038593251512,2026-02-16 12:54 -0500,2026-02-16 17:54 UTC,279.74,-0.0277011884054653,0.0084329684465986,0.0445671252986626,eastmoney_quote:105.AAPL,baseline_momentum_quantile,29.043690114144564,0.0214730513205926,0.0877769939266306,0.0714427000149402,-0.011610234145075,-0.0162984884261557,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,4106902103600.0,1255.0,0.0449010654490106,2026-02-11 17:54:28 UTC,True,True,True,True,True,True,True,True,30.0,16.529680365296812,20.0,16.0,82.52968036529681,82.52968036529681,3,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.0722683137041279,82.52968036529681,0.7415654694552636,Long,0.21354016662642916,0.21354016662642916,0.006432968446598599,1.7995585932514921,0.002,0.0722683137041279,0.7415654694552636,0.48313093891052716,0.8252968036529681,1.0,True,long_signal,model,True,,,,,,,,,,,,,,,,,,,
ABBV,AbbVie,ABBV AbbVie,us_equity,sp500,yahoo,ABBV,us_equity:abbv,AbbVie,us_equity,ABBV,yahoo,America/New_York,3d,220.8650054931641,222.3985220284464,0.0069432300144522,1.5335165352823026,2026-02-16 12:54 -0500,2026-02-16 17:54 UTC,220.8650054931641,-0.0244977046724285,0.0069432300144522,0.0383841647013331,yahoo_latest,baseline_momentum_quantile,5.397551680009565,0.0962230907595103,-0.0663467713366973,0.0005209761864737,-0.0172954026634251,-0.0141815875820657,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.0449010654490106,2026-02-11 17:54:28 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,2,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.0628818693737617,67.52968036529681,0.7043093252223322,Long,0.1572675432338848,0.1572675432338848,0.0049432300144522,1.0917865242959588,0.002,0.0628818693737616,0.7043093252223322,0.4086186504446645,0.6752968036529681,1.0,True,long_signal,model,True,,,,,,,,,,,,,,,,,,,
ABNB,Airbnb,ABNB Airbnb,us_equity,sp500,yahoo,ABNB,us_equity:abnb,Airbnb,us_equity,ABNB,yahoo,America/New_York,3d,118.52,115.25566557960973,-0.0275424773910756,-3.264334420390284,2026-02-16 12:54 -0500,2026-02-16 17:54 UTC,118.52,-0.0758368626347759,-0.0275424773910756,0.0207519078526246,eastmoney_quote:105.ABNB,baseline_momentum_quantile,25.013108061369717,0.1180637544273907,-0.0244464669761002,-0.1538517138167254,0.0488725137425225,-0.0217834190006233,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,72954957081.12,1255.0,0.0449010654490106,2026-02-11 17:54:28 UTC,True,True,True,True,True,True,True,True,12.0,16.529680365296812,20.0,16.0,64.52968036529681,64.52968036529681,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.0965887704874006,64.52968036529681,0.0309840152379434,Short,0.2803569891285244,-0.2803569891285244,0.025542477391075603,3.0272944203902803,0.002,0.0965887704874005,0.0309840152379434,0.9380319695241132,0.6452968036529682,1.0,True,short_signal,model,True,,,,,,,,,,,,,,,,,,,
ABT,Abbott Laboratories,ABT Abbott Laboratories,us_equity,sp500,yahoo,ABT,us_equity:abt,Abbott Laboratories,us_equity,ABT,yahoo,America/New_York,3d,112.3550033569336,113.46295300532071,0.0098611509526402,1.1079496483871338,2026-02-16 12:54 -0500,2026-02-16 17:54 UTC,112.3550033569336,-0.0448917758066238,0.0098611509526402,0.0646140777119044,yahoo_latest,baseline_momentum_quantile,4.721663531301815,0.1987234176379063,-0.1551620519129247,-0.096098144823459,-0.038401169370448,-0.0246965757838914,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.0449010654490106,2026-02-11 17:54:28 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,1,False,Watch,Monitor/Reduce,,,,,,,,,,,low,False,True,nan,,,,,cash,0.1095058535185283,67.52968036529681,0.7742809781720412,Long,0.16008249402534144,0.16008249402534144,0.0078611509526402,0.8832396416732514,0.002,0.1095058535185282,0.7742809781720412,0.5485619563440824,0.6752968036529681,1.0,True,long_signal,model,True,,,,,,,,,,,,,,,,,,,
ACGL,Arch Capital Group,ACGL Arch Capital Group,us_equity,sp500,yahoo,ACGL,us_equity:acgl,Arch Capital Group,us_equity,ACGL,yahoo,America/New_York,3d,97.585,97.06225528284052,-0.0053568142353792,-0.5227447171594832,2026-02-16 12:54 -0500,2026-02-16 17:54 UTC,97.585,-0.039576025676258,-0.0053568142353792,0.0288623972054995,eastmoney_quote:105.ACGL,baseline_momentum_quantile,24.27955673953572,0.6896551724137931,0.0957566075882496,0.0753553400930706,0.0251672496972967,-0.0154347429194125,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,35033015000.0,1255.0,0.0449010654490106,2026-02-11 17:54:28 UTC,True,True,True,True,True,True,True,True,6.0,16.529680365296812,20.0,16.0,58.52968036529681,58.52968036529681,3,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.0684384228817575,58.52968036529681,0.3385860147803751,Short,0.10374689376773091,-0.10374689376773091,0.0033568142353792,0.3275747171594792,0.002,0.0684384228817575,0.3385860147803751,0.3228279704392498,0.5852968036529681,1.0,True,short_signal,model,True,,,,,,,,,,,,,,,,,,,
ACN,Accenture,ACN Accenture,us_equity,sp500,yahoo,ACN,us_equity:acn,Accenture,us_equity,ACN,yahoo,America/New_York,3d,231.26499938964844,225.49062004819956,-0.0249686695206303,-5.774379341448906,2026-02-16 12:54 -0500,2026-02-16 17:54 UTC,231.26499938964844,-0.0939747997739055,-0.0249686695206303,0.0440374607326447,yahoo_latest,baseline_momentum_quantile,5.443564236514578,0.4073471409302567,-0.0535114886805562,-0.1645050231627105,0.0429753559658047,-0.0311255530292678,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.0449010654490106,2026-02-11 17:54:28 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.1380122605065503,67.52968036529681,0.042245902698161,Short,0.23275809967902655,-0.23275809967902655,0.0229686695206303,5.311849342669603,0.002,0.13801226050655022,0.042245902698161,0.915508194603678,0.6752968036529681,1.0,True,short_signal,model,True,,,,,,,,,,,,,,,,,,,
ADBE,Adobe Inc.,ADBE Adobe Inc.,us_equity,sp500,yahoo,ADBE,us_equity:adbe,Adobe Inc.,us_equity,ADBE,yahoo,America/New_York,3d,258.45,248.3398292752736,-0.0391184783313075,-10.11017072472643,2026-02-16 12:54 -0500,2026-02-16 17:54 UTC,258.45,-0.0888864185807442,-0.0391184783313075,0.0106494619181291,eastmoney_quote:105.ADBE,baseline_momentum_quantile,25.38758873849881,0.1095290251916757,-0.2646666140501543,-0.1660859139804639,0.0759894373892113,-0.0224480732031448,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,106093725000.0,1255.0,0.0449010654490106,2026-02-11 17:54:28 UTC,True,True,True,True,True,True,True,True,18.0,16.529680365296812,20.0,16.0,70.52968036529681,70.52968036529681,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.0995358804988733,70.52968036529681,0.0074666824935349,Short,0.31660347783548204,-0.31660347783548204,0.0371184783313075,9.593270724726423,0.002,0.0995358804988733,0.0074666824935349,0.9850666350129302,0.7052968036529681,1.0,True,short_signal,model,True,,,,,,,,,,,,,,,,,,,
ADI,Analog Devices,ADI Analog Devices,us_equity,sp500,yahoo,ADI,us_equity:adi,Analog Devices,us_equity,ADI,yahoo,America/New_York,3d,337.05,346.2217991971864,0.0272119839702904,9.171799197186374,2026-02-16 12:54 -0500,2026-02-16 17:54 UTC,337.05,-0.0129856192566922,0.0272119839702904,0.0674095871972731,eastmoney_quote:105.ADI,baseline_momentum_quantile,25.82734452673018,0.2053388090349076,0.3946703783948628,0.1378751477533608,-0.0518349307983159,-0.0181313258155282,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,164692267944.75,1255.0,0.0449010654490106,2026-02-11 17:54:41 UTC,True,True,True,True,True,True,True,True,24.0,16.529680365296812,20.0,16.0,76.52968036529681,76.52968036529681,3,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.0803952064539653,76.52968036529681,0.9677513185959956,Long,0.36439237521959333,0.36439237521959333,0.025211983970290397,8.497699197186378,0.002,0.08039520645396529,0.9677513185959956,0.9355026371919912,0.7652968036529681,1.0,True,long_signal,model,True,,,,,,,,,,,,,,,,,,,
ADM,Archer Daniels Midland,ADM Archer Daniels Midland,us_equity,sp500,yahoo,ADM,us_equity:adm,Archer Daniels Midland,us_equity,ADM,yahoo,America/New_York,3d,69.55999755859375,70.82067812974572,0.0181236431195965,1.2606805711519655,2026-02-16 12:54 -0500,2026-02-16 17:54 UTC,69.55999755859375,-0.0157638940116507,0.0181236431195965,0.0520111802508439,yahoo_latest,baseline_momentum_quantile,4.242189654388235,0.0,0.1767889839340002,0.0975070430156161,-0.0329670528873191,-0.0152851395975774,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.0449010654490106,2026-02-11 17:54:41 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,2,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.0677750742624946,67.52968036529681,0.90597537331635,Long,0.30238100394743905,0.30238100394743905,0.0161236431195965,1.1215605760347693,0.002,0.0677750742624946,0.90597537331635,0.8119507466327001,0.6752968036529681,1.0,True,long_signal,model,True,,,,,,,,,,,,,,,,,,,
