market,instrument_id,name,status,recommended_action,alerts,predicted_change_pct,policy_action,policy_position_size,policy_signed_position,policy_expected_edge_pct,policy_expected_edge_abs,policy_reason,news_score_30m,news_score_120m,news_score_1440m,news_count_30m,news_burst_zscore,news_risk_level,news_event_risk,news_gate_pass,news_reason_codes,factor_support_count,hard_filter_pass
us_equity,us_equity:a,Agilent Technologies,Watch,Monitor/Reduce,predicted_change_non_positive,-0.02081919450626879,Short,0.3169741706749942,-0.3169741706749942,0.018819194506268788,2.4120090314779317,short_signal,0.0,0.0,0.0,0.0,0.0,low,False,True,nan,1,True
us_equity,us_equity:aapl,Apple Inc.,Active,Keep/Open,,0.008823225864746487,Long,0.22138762051729519,0.22138762051729519,0.006823225864746487,1.910298545353074,long_signal,,,,,,low,False,True,nan,3,True
us_equity,us_equity:abbv,AbbVie,Active,Keep/Open,,0.006753382201669211,Long,0.15339306115390935,0.15339306115390935,0.004753382201669211,1.0494042089711515,long_signal,,,,,,low,False,True,nan,2,True
us_equity,us_equity:abnb,Airbnb,Watch,Monitor/Reduce,predicted_change_non_positive,-0.027686840029766957,Short,0.2806409601892,-0.2806409601892,0.025686840029766955,3.042349333125598,short_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:abt,Abbott Laboratories,Watch,Monitor/Reduce,,0.00992065330052716,Long,0.16083417648509368,0.16083417648509368,0.00792065330052716,0.890043833134961,long_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:acgl,Arch Capital Group,Watch,Monitor/Reduce,predicted_change_non_positive,-0.005627142561857146,Short,0.10854292748027493,-0.10854292748027493,0.0036271425618571457,0.35382775690916457,short_signal,,,,,,low,False,True,nan,3,True
us_equity,us_equity:acn,Accenture,Watch,Monitor/Reduce,predicted_change_non_positive,-0.025257680703186125,Short,0.23333113221611546,-0.23333113221611546,0.023257680703186123,5.374966199542297,short_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:adbe,Adobe Inc.,Watch,Monitor/Reduce,predicted_change_non_positive,-0.039990294906797175,Short,0.31655465718756476,-0.31655465718756476,0.03799029490679717,9.798456862361128,short_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:adi,Analog Devices,Active,Keep/Open,,0.0269868992945832,Long,0.36410308231760674,0.36410308231760674,0.024986899294583198,8.420834931267484,long_signal,,,,,,low,False,True,nan,3,True
us_equity,us_equity:adm,Archer Daniels Midland,Active,Keep/Open,,0.017340727221131003,Long,0.2963231447439026,0.2963231447439026,0.015340727221131003,1.065260135688284,long_signal,,,,,,low,False,True,nan,2,True
