task_id,tier,group_key,run_index,total_runs,seed,market,symbol,provider,status,error,auc,brier,coverage,signal_flip_rate,net_return,max_drawdown
core_symbol_BTCUSDT_035,core_symbol,core_symbol::BTCUSDT,35,50,620,crypto,BTCUSDT,binance,skipped_early_stop,,,,,,,
core_symbol_BTCUSDT_036,core_symbol,core_symbol::BTCUSDT,36,50,637,crypto,BTCUSDT,binance,skipped_early_stop,,,,,,,
core_symbol_BTCUSDT_037,core_symbol,core_symbol::BTCUSDT,37,50,654,crypto,BTCUSDT,binance,skipped_early_stop,,,,,,,
core_symbol_BTCUSDT_038,core_symbol,core_symbol::BTCUSDT,38,50,671,crypto,BTCUSDT,binance,skipped_early_stop,,,,,,,
core_symbol_BTCUSDT_039,core_symbol,core_symbol::BTCUSDT,39,50,688,crypto,BTCUSDT,binance,skipped_early_stop,,,,,,,
core_symbol_BTCUSDT_040,core_symbol,core_symbol::BTCUSDT,40,50,705,crypto,BTCUSDT,binance,skipped_early_stop,,,,,,,
core_symbol_BTCUSDT_041,core_symbol,core_symbol::BTCUSDT,41,50,722,crypto,BTCUSDT,binance,skipped_early_stop,,,,,,,
core_symbol_BTCUSDT_042,core_symbol,core_symbol::BTCUSDT,42,50,739,crypto,BTCUSDT,binance,skipped_early_stop,,,,,,,
core_symbol_BTCUSDT_043,core_symbol,core_symbol::BTCUSDT,43,50,756,crypto,BTCUSDT,binance,skipped_early_stop,,,,,,,
core_symbol_BTCUSDT_044,core_symbol,core_symbol::BTCUSDT,44,50,773,crypto,BTCUSDT,binance,skipped_early_stop,,,,,,,
core_symbol_BTCUSDT_045,core_symbol,core_symbol::BTCUSDT,45,50,790,crypto,BTCUSDT,binance,skipped_early_stop,,,,,,,
core_symbol_BTCUSDT_046,core_symbol,core_symbol::BTCUSDT,46,50,807,crypto,BTCUSDT,binance,skipped_early_stop,,,,,,,
core_symbol_BTCUSDT_047,core_symbol,core_symbol::BTCUSDT,47,50,824,crypto,BTCUSDT,binance,skipped_early_stop,,,,,,,
core_symbol_BTCUSDT_048,core_symbol,core_symbol::BTCUSDT,48,50,841,crypto,BTCUSDT,binance,skipped_early_stop,,,,,,,
core_symbol_BTCUSDT_049,core_symbol,core_symbol::BTCUSDT,49,50,858,crypto,BTCUSDT,binance,skipped_early_stop,,,,,,,
core_symbol_BTCUSDT_050,core_symbol,core_symbol::BTCUSDT,50,50,875,crypto,BTCUSDT,binance,skipped_early_stop,,,,,,,
core_symbol_ETHUSDT_001,core_symbol,core_symbol::ETHUSDT,1,50,42,crypto,ETHUSDT,binance,success,,0.5521722603590468,0.25082404629715893,0.7575295269640364,0.16430493836877635,0.015447553887820667,-0.0005124770819687333
core_symbol_ETHUSDT_002,core_symbol,core_symbol::ETHUSDT,2,50,59,crypto,ETHUSDT,binance,success,,0.5396100673264367,0.2518631563425153,0.7720205634457004,0.15307454022422207,0.014670326104060834,-0.0023396243503304667
core_symbol_ETHUSDT_003,core_symbol,core_symbol::ETHUSDT,3,50,76,crypto,ETHUSDT,binance,success,,0.5400680237971527,0.253651677725653,0.7185189421808033,0.14906733030434485,0.11254466868956554,-0.010622754064217468
core_symbol_ETHUSDT_004,core_symbol,core_symbol::ETHUSDT,4,50,93,crypto,ETHUSDT,binance,success,,0.548101785665841,0.2500587647877907,0.724237959697168,0.21804887423328978,-1.1383908614418884e-05,-1.1383908614418884e-05
core_symbol_ETHUSDT_005,core_symbol,core_symbol::ETHUSDT,5,50,110,crypto,ETHUSDT,binance,success,,0.5614862499431621,0.25208504973409446,0.7658463743053825,0.2856098412885338,0.16265660749387031,-0.0068018225446161
core_symbol_ETHUSDT_006,core_symbol,core_symbol::ETHUSDT,6,50,127,crypto,ETHUSDT,binance,success,,0.5289476753658713,0.25639828773196466,0.7003516818649288,0.09622295084643044,0.02090080501670132,-0.009072164557836533
