market,pool_key,instrument_id,name,display,symbol,snapshot_symbol,provider,status,recommended_action,alerts,current_price,predicted_price,predicted_change_pct,policy_action,policy_position_size,policy_signed_position,policy_expected_edge_pct,policy_expected_edge_abs,policy_reason,expected_date_market,total_score,liquidity_score,data_quality_score,history_score,coverage_score,factor_support_count,price_source,news_score_30m,news_score_120m,news_score_1440m,news_count_30m,news_burst_zscore,news_risk_level,news_event_risk,news_gate_pass,news_reason_codes
us_equity,sp500,us_equity:aapl,Apple Inc.,AAPL Apple Inc.,AAPL,AAPL,yahoo,Active,Keep/Open,,278.79,280.72873091945394,0.006954090603873642,Long,0.1817499858357732,0.1817499858357732,0.004954090603873642,1.3811509194539326,long_signal,2026-02-16 13:17 -0500,82.52968036529681,30.0,16.529680365296812,20.0,16.0,3,eastmoney_quote:105.AAPL,,,,,,low,False,True,nan
us_equity,sp500,us_equity:adi,Analog Devices,ADI Analog Devices,ADI,ADI,yahoo,Active,Keep/Open,,336.3,345.1020639568472,0.02617324994602188,Long,0.3628476401046032,0.3628476401046032,0.02417324994602188,8.12946395684716,long_signal,2026-02-16 13:17 -0500,76.52968036529681,24.0,16.529680365296812,20.0,16.0,3,eastmoney_quote:105.ADI,,,,,,low,False,True,nan
us_equity,sp500,us_equity:adm,Archer Daniels Midland,ADM Archer Daniels Midland,ADM,ADM,yahoo,Active,Keep/Open,,69.33999633789062,70.49717947814209,0.016688537660321856,Long,0.2908042742166535,0.2908042742166535,0.014688537660321856,1.018503147575686,long_signal,2026-02-16 13:17 -0500,67.52968036529681,15.0,16.529680365296812,20.0,16.0,2,yahoo_latest,,,,,,low,False,True,nan
us_equity,sp500,us_equity:adbe,Adobe Inc.,ADBE Adobe Inc.,ADBE,ADBE,yahoo,Watch,Monitor/Reduce,predicted_change_non_positive,257.595,247.1473314178624,-0.040558506889254886,Short,0.31646086419644665,-0.31646086419644665,0.038558506889254884,9.932478582137612,short_signal,2026-02-16 13:17 -0500,70.52968036529681,18.0,16.529680365296812,20.0,16.0,1,eastmoney_quote:105.ADBE,,,,,,low,False,True,nan
us_equity,sp500,us_equity:a,Agilent Technologies,A Agilent Technologies,A,A,yahoo,Watch,Monitor/Reduce,predicted_change_non_positive,128.13499450683594,125.45324127424448,-0.020929124341971916,Short,0.3176186548009049,-0.3176186548009049,0.018929124341971915,2.4254832435777858,short_signal,2026-02-16 13:17 -0500,67.52968036529681,15.0,16.529680365296812,20.0,16.0,1,yahoo_latest,0.0,0.0,0.0,0.0,0.0,low,False,True,nan
us_equity,sp500,us_equity:abbv,AbbVie,ABBV AbbVie,ABBV,ABBV,yahoo,Watch,Monitor/Reduce,,220.74000549316406,222.21751512856815,0.0066934384281776005,Long,0.1521621022904432,0.1521621022904432,0.0046934384281776004,1.036029624417751,long_signal,2026-02-16 13:17 -0500,67.52968036529681,15.0,16.529680365296812,20.0,16.0,1,yahoo_latest,,,,,,low,False,True,nan
us_equity,sp500,us_equity:abt,Abbott Laboratories,ABT Abbott Laboratories,ABT,ABT,yahoo,Watch,Monitor/Reduce,,112.62000274658203,113.84899596211461,0.010912743611790399,Long,0.17288268324917783,0.17288268324917783,0.008912743611790399,1.0037532100394162,long_signal,2026-02-16 13:17 -0500,67.52968036529681,15.0,16.529680365296812,20.0,16.0,1,yahoo_latest,,,,,,low,False,True,nan
us_equity,sp500,us_equity:acn,Accenture,ACN Accenture,ACN,ACN,yahoo,Watch,Monitor/Reduce,predicted_change_non_positive,230.00999450683594,223.74589650920433,-0.027234025247739546,Short,0.23654809475884464,-0.23654809475884464,0.025234025247739544,5.804078008617932,short_signal,2026-02-16 13:17 -0500,67.52968036529681,15.0,16.529680365296812,20.0,16.0,1,yahoo_latest,,,,,,low,False,True,nan
us_equity,sp500,us_equity:abnb,Airbnb,ABNB Airbnb,ABNB,ABNB,yahoo,Watch,Monitor/Reduce,predicted_change_non_positive,118.32,114.98858015303524,-0.02815601628604425,Short,0.28151504271353567,-0.28151504271353567,0.026156016286044248,3.094779846964755,short_signal,2026-02-16 13:17 -0500,64.52968036529681,12.0,16.529680365296812,20.0,16.0,1,eastmoney_quote:105.ABNB,,,,,,low,False,True,nan
us_equity,sp500,us_equity:acgl,Arch Capital Group,ACGL Arch Capital Group,ACGL,ACGL,yahoo,Watch,Monitor/Reduce,predicted_change_non_positive,98.015,97.66893377539354,-0.0035307475856395376,Flat,0.0,0.0,0.0015307475856395376,0.15003622460645927,short_edge_below_threshold,2026-02-16 13:17 -0500,58.52968036529681,6.0,16.529680365296812,20.0,16.0,3,eastmoney_quote:105.ACGL,,,,,,low,False,True,nan
