total_return,annualized_return,max_drawdown,sharpe,win_rate,profit_factor,num_trades,branch,horizon
0.0,0.0,0.0,0.0,0.0,0.0,0,hourly,1
0.0,0.0,0.0,0.0,0.0,0.0,0,hourly,2
0.0,0.0,0.0,0.0,0.0,0.0,0,hourly,4
0.0,0.0,0.0,0.0,0.0,0.0,0,daily,1
0.0,0.0,0.0,0.0,0.0,0.0,0,daily,3
0.9759396449632218,0.1465222927793186,-0.040810935267696635,19.33597180639889,0.4570957095709571,4.605200453578157,1295,daily,7
