market,instrument_id,name,status,recommended_action,alerts,predicted_change_pct,policy_action,policy_position_size,policy_signed_position,policy_expected_edge_pct,policy_expected_edge_abs,policy_reason,news_score_30m,news_score_120m,news_score_1440m,news_count_30m,news_burst_zscore,news_risk_level,news_event_risk,news_gate_pass,news_reason_codes,factor_support_count,hard_filter_pass
us_equity,us_equity:a,Agilent Technologies,Watch,Monitor/Reduce,predicted_change_non_positive,-0.020675395925768614,Short,0.316116851432883,-0.316116851432883,0.018675395925768612,2.3943726370269216,short_signal,0.0,0.0,0.0,0.0,0.0,low,False,True,nan,1,True
us_equity,us_equity:aapl,Apple Inc.,Active,Keep/Open,,0.008758010537370797,Long,0.22009237154392444,0.22009237154392444,0.006758010537370797,1.8908237682509754,long_signal,,,,,,low,False,True,nan,3,True
us_equity,us_equity:abbv,AbbVie,Active,Keep/Open,,0.008002802924806929,Long,0.17818718976225426,0.17818718976225426,0.006002802924806929,1.328990579184371,long_signal,,,,,,low,False,True,nan,2,True
us_equity,us_equity:abnb,Airbnb,Watch,Monitor/Reduce,predicted_change_non_positive,-0.02707310370636995,Short,0.2793833851999366,-0.2793833851999366,0.025073103706369948,2.9749237547607943,short_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:abt,Abbott Laboratories,Watch,Monitor/Reduce,,0.00996030265287362,Long,0.16133324153277506,0.16133324153277506,0.00796030265287362,0.8945787902663133,long_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:acgl,Arch Capital Group,Watch,Monitor/Reduce,predicted_change_non_positive,-0.006212731707499919,Short,0.11871575929257955,-0.11871575929257955,0.004212731707499919,0.4103200683104921,short_signal,,,,,,low,False,True,nan,3,True
us_equity,us_equity:acn,Accenture,Watch,Monitor/Reduce,predicted_change_non_positive,-0.02440856503076183,Short,0.23156608465062298,-0.23156608465062298,0.02240856503076183,5.189263378613157,short_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:adbe,Adobe Inc.,Watch,Monitor/Reduce,predicted_change_non_positive,-0.03969627161008893,Short,0.3165842318513489,-0.3165842318513489,0.03769627161008893,9.73298884836691,short_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:adi,Analog Devices,Active,Keep/Open,,0.026567891415896217,Long,0.36349847202236385,0.36349847202236385,0.024567891415896215,8.271763360818097,long_signal,,,,,,low,False,True,nan,3,True
us_equity,us_equity:adm,Archer Daniels Midland,Active,Keep/Open,,0.01884170200178037,Long,0.30741494018892673,0.30741494018892673,0.016841702001780368,1.1733613476259608,long_signal,,,,,,low,False,True,nan,2,True
