market,pool_key,instrument_id,name,display,symbol,snapshot_symbol,provider,status,recommended_action,alerts,current_price,predicted_price,predicted_change_pct,policy_action,policy_position_size,policy_signed_position,policy_expected_edge_pct,policy_expected_edge_abs,policy_reason,expected_date_market,total_score,liquidity_score,data_quality_score,history_score,coverage_score,factor_support_count,price_source,news_score_30m,news_score_120m,news_score_1440m,news_count_30m,news_burst_zscore,news_risk_level,news_event_risk,news_gate_pass,news_reason_codes
us_equity,sp500,us_equity:aapl,Apple Inc.,AAPL Apple Inc.,AAPL,AAPL,yahoo,Active,Keep/Open,,279.79,282.240403768251,0.008758010537370797,Long,0.22009237154392444,0.22009237154392444,0.006758010537370797,1.8908237682509754,long_signal,2026-02-16 12:40 -0500,82.52968036529681,30.0,16.529680365296812,20.0,16.0,3,eastmoney_quote:105.AAPL,,,,,,low,False,True,nan
us_equity,sp500,us_equity:adi,Analog Devices,ADI Analog Devices,ADI,ADI,yahoo,Active,Keep/Open,,336.69,345.6351433608181,0.026567891415896217,Long,0.36349847202236385,0.36349847202236385,0.024567891415896215,8.271763360818097,long_signal,2026-02-16 12:41 -0500,76.52968036529681,24.0,16.529680365296812,20.0,16.0,3,eastmoney_quote:105.ADI,,,,,,low,False,True,nan
us_equity,sp500,us_equity:abbv,AbbVie,ABBV AbbVie,ABBV,ABBV,yahoo,Active,Keep/Open,,221.39500427246094,223.16678486019023,0.008002802924806929,Long,0.17818718976225426,0.17818718976225426,0.006002802924806929,1.328990579184371,long_signal,2026-02-16 12:40 -0500,67.52968036529681,15.0,16.529680365296812,20.0,16.0,2,yahoo_latest,,,,,,low,False,True,nan
us_equity,sp500,us_equity:adm,Archer Daniels Midland,ADM Archer Daniels Midland,ADM,ADM,yahoo,Active,Keep/Open,,69.66999816894531,70.98269951290916,0.01884170200178037,Long,0.30741494018892673,0.30741494018892673,0.016841702001780368,1.1733613476259608,long_signal,2026-02-16 12:41 -0500,67.52968036529681,15.0,16.529680365296812,20.0,16.0,2,yahoo_latest,,,,,,low,False,True,nan
us_equity,sp500,us_equity:adbe,Adobe Inc.,ADBE Adobe Inc.,ADBE,ADBE,yahoo,Watch,Monitor/Reduce,predicted_change_non_positive,258.195,247.94562115163308,-0.03969627161008893,Short,0.3165842318513489,-0.3165842318513489,0.03769627161008893,9.73298884836691,short_signal,2026-02-16 12:40 -0500,70.52968036529681,18.0,16.529680365296812,20.0,16.0,1,eastmoney_quote:105.ADBE,,,,,,low,False,True,nan
us_equity,sp500,us_equity:a,Agilent Technologies,A Agilent Technologies,A,A,yahoo,Watch,Monitor/Reduce,predicted_change_non_positive,128.2100067138672,125.55921406341253,-0.020675395925768614,Short,0.316116851432883,-0.316116851432883,0.018675395925768612,2.3943726370269216,short_signal,2026-02-16 12:40 -0500,67.52968036529681,15.0,16.529680365296812,20.0,16.0,1,yahoo_latest,0.0,0.0,0.0,0.0,0.0,low,False,True,nan
us_equity,sp500,us_equity:abt,Abbott Laboratories,ABT Abbott Laboratories,ABT,ABT,yahoo,Watch,Monitor/Reduce,,112.37999725341797,113.49933603819112,0.00996030265287362,Long,0.16133324153277506,0.16133324153277506,0.00796030265287362,0.8945787902663133,long_signal,2026-02-16 12:40 -0500,67.52968036529681,15.0,16.529680365296812,20.0,16.0,1,yahoo_latest,,,,,,low,False,True,nan
us_equity,sp500,us_equity:acn,Accenture,ACN Accenture,ACN,ACN,yahoo,Watch,Monitor/Reduce,predicted_change_non_positive,231.5749969482422,225.92258357573255,-0.02440856503076183,Short,0.23156608465062298,-0.23156608465062298,0.02240856503076183,5.189263378613157,short_signal,2026-02-16 12:40 -0500,67.52968036529681,15.0,16.529680365296812,20.0,16.0,1,yahoo_latest,,,,,,low,False,True,nan
us_equity,sp500,us_equity:abnb,Airbnb,ABNB Airbnb,ABNB,ABNB,yahoo,Watch,Monitor/Reduce,predicted_change_non_positive,118.65,115.4377762452392,-0.02707310370636995,Short,0.2793833851999366,-0.2793833851999366,0.025073103706369948,2.9749237547607943,short_signal,2026-02-16 12:40 -0500,64.52968036529681,12.0,16.529680365296812,20.0,16.0,1,eastmoney_quote:105.ABNB,,,,,,low,False,True,nan
us_equity,sp500,us_equity:acgl,Arch Capital Group,ACGL Arch Capital Group,ACGL,ACGL,yahoo,Watch,Monitor/Reduce,predicted_change_non_positive,97.4,96.79487993168951,-0.006212731707499919,Short,0.11871575929257955,-0.11871575929257955,0.004212731707499919,0.4103200683104921,short_signal,2026-02-16 12:40 -0500,58.52968036529681,6.0,16.529680365296812,20.0,16.0,3,eastmoney_quote:105.ACGL,,,,,,low,False,True,nan
