market,pool_key,instrument_id,name,display,symbol,snapshot_symbol,provider,status,recommended_action,alerts,current_price,predicted_price,predicted_change_pct,policy_action,policy_position_size,policy_signed_position,policy_expected_edge_pct,policy_expected_edge_abs,policy_reason,expected_date_market,total_score,liquidity_score,data_quality_score,history_score,coverage_score,factor_support_count,price_source,news_score_30m,news_score_120m,news_score_1440m,news_count_30m,news_burst_zscore,news_risk_level,news_event_risk,news_gate_pass,news_reason_codes
us_equity,sp500,us_equity:aapl,Apple Inc.,AAPL Apple Inc.,AAPL,AAPL,yahoo,Active,Keep/Open,,279.68,282.04758087987386,0.008465320651722896,Long,0.21419949940035904,0.21419949940035904,0.006465320651722896,1.8082208798738597,long_signal,2026-02-16 12:46 -0500,82.52968036529681,30.0,16.529680365296812,20.0,16.0,3,eastmoney_quote:105.AAPL,,,,,,low,False,True,nan
us_equity,sp500,us_equity:adi,Analog Devices,ADI Analog Devices,ADI,ADI,yahoo,Active,Keep/Open,,336.145,344.8708762158613,0.025958667289001314,Long,0.36245948454429144,0.36245948454429144,0.023958667289001312,8.053586215861346,long_signal,2026-02-16 12:46 -0500,76.52968036529681,24.0,16.529680365296812,20.0,16.0,3,eastmoney_quote:105.ADI,,,,,,low,False,True,nan
us_equity,sp500,us_equity:abbv,AbbVie,ABBV AbbVie,ABBV,ABBV,yahoo,Active,Keep/Open,,221.0399932861328,222.65203425421177,0.007292983247570994,Long,0.16430739450251491,0.16430739450251491,0.005292983247570994,1.169960981506706,long_signal,2026-02-16 12:46 -0500,67.52968036529681,15.0,16.529680365296812,20.0,16.0,2,yahoo_latest,,,,,,low,False,True,nan
us_equity,sp500,us_equity:adm,Archer Daniels Midland,ADM Archer Daniels Midland,ADM,ADM,yahoo,Active,Keep/Open,,69.72000122070312,71.05640968891554,0.019168222100024446,Long,0.309544902029172,0.309544902029172,0.017168222100024444,1.1969684657710067,long_signal,2026-02-16 12:46 -0500,67.52968036529681,15.0,16.529680365296812,20.0,16.0,2,yahoo_latest,,,,,,low,False,True,nan
us_equity,sp500,us_equity:adbe,Adobe Inc.,ADBE Adobe Inc.,ADBE,ADBE,yahoo,Watch,Monitor/Reduce,predicted_change_non_positive,258.14,247.9096117802784,-0.03963116223646701,Short,0.31658899670475654,-0.31658899670475654,0.03763116223646701,9.714108219721593,short_signal,2026-02-16 12:46 -0500,70.52968036529681,18.0,16.529680365296812,20.0,16.0,1,eastmoney_quote:105.ADBE,,,,,,low,False,True,nan
us_equity,sp500,us_equity:a,Agilent Technologies,A Agilent Technologies,A,A,yahoo,Watch,Monitor/Reduce,predicted_change_non_positive,128.0800018310547,125.37557863813365,-0.021115108949548156,Short,0.31868768883893905,-0.31868768883893905,0.019115108949548154,2.4482631892589373,short_signal,2026-02-16 12:46 -0500,67.52968036529681,15.0,16.529680365296812,20.0,16.0,1,yahoo_latest,0.0,0.0,0.0,0.0,0.0,low,False,True,nan
us_equity,sp500,us_equity:abt,Abbott Laboratories,ABT Abbott Laboratories,ABT,ABT,yahoo,Watch,Monitor/Reduce,,112.29000091552734,113.36835708471243,0.009603314279036379,Long,0.15678753177643753,0.15678753177643753,0.007603314279036379,0.8537761673540372,long_signal,2026-02-16 12:46 -0500,67.52968036529681,15.0,16.529680365296812,20.0,16.0,1,yahoo_latest,,,,,,low,False,True,nan
us_equity,sp500,us_equity:acn,Accenture,ACN Accenture,ACN,ACN,yahoo,Watch,Monitor/Reduce,predicted_change_non_positive,231.08999633789062,225.24693873459273,-0.02528477085072256,Short,0.23338341798796658,-0.23338341798796658,0.023284770850722558,5.380877610622099,short_signal,2026-02-16 12:46 -0500,67.52968036529681,15.0,16.529680365296812,20.0,16.0,1,yahoo_latest,,,,,,low,False,True,nan
us_equity,sp500,us_equity:abnb,Airbnb,ABNB Airbnb,ABNB,ABNB,yahoo,Watch,Monitor/Reduce,predicted_change_non_positive,118.55,115.29768095786666,-0.02743415472065236,Short,0.28013917726304427,-0.28013917726304427,0.025434154720652358,3.015219042133337,short_signal,2026-02-16 12:46 -0500,64.52968036529681,12.0,16.529680365296812,20.0,16.0,1,eastmoney_quote:105.ABNB,,,,,,low,False,True,nan
us_equity,sp500,us_equity:acgl,Arch Capital Group,ACGL Arch Capital Group,ACGL,ACGL,yahoo,Watch,Monitor/Reduce,predicted_change_non_positive,97.545,96.99390092791324,-0.005649690625729287,Short,0.10894018088341915,-0.10894018088341915,0.0036496906257292867,0.3560090720867633,short_signal,2026-02-16 12:46 -0500,58.52968036529681,6.0,16.529680365296812,20.0,16.0,3,eastmoney_quote:105.ACGL,,,,,,low,False,True,nan
