market,instrument_id,name,status,recommended_action,alerts,predicted_change_pct,policy_action,policy_position_size,policy_signed_position,policy_expected_edge_pct,policy_expected_edge_abs,policy_reason,news_score_30m,news_score_120m,news_score_1440m,news_count_30m,news_burst_zscore,news_risk_level,news_event_risk,news_gate_pass,news_reason_codes,factor_support_count,hard_filter_pass
us_equity,us_equity:a,Agilent Technologies,Watch,Monitor/Reduce,predicted_change_non_positive,-0.01850881844096819,Short,0.3011450511952022,-0.3011450511952022,0.016508818440968187,2.127161356880582,short_signal,0.0,0.0,0.0,0.0,0.0,low,False,True,nan,1,True
us_equity,us_equity:aapl,Apple Inc.,Active,Keep/Open,,0.006986411171526097,Long,0.1824783895074178,0.1824783895074178,0.004986411171526097,1.3899122499511842,long_signal,,,,,,low,False,True,nan,3,True
us_equity,us_equity:abbv,AbbVie,Watch,Monitor/Reduce,,0.0057745477186468275,Long,0.13285767579980498,0.13285767579980498,0.0037745477186468274,0.831457366855921,long_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:abnb,Airbnb,Watch,Monitor/Reduce,predicted_change_non_positive,-0.027722942225706815,Short,0.28071085767089365,-0.28071085767089365,0.025722942225706813,3.047396965479486,short_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:abt,Abbott Laboratories,Watch,Monitor/Reduce,,0.012183565782721395,Long,0.18697746235835574,0.18697746235835574,0.010183565782721395,1.1501319443627755,long_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:acgl,Arch Capital Group,Watch,Monitor/Reduce,predicted_change_non_positive,-0.0029666940495722827,Flat,0.0,0.0,0.0009666940495722826,0.09487135402502382,short_edge_below_threshold,,,,,,low,False,True,nan,3,True
us_equity,us_equity:acn,Accenture,Watch,Monitor/Reduce,predicted_change_non_positive,-0.027892194280475513,Short,0.2373721929215542,-0.2373721929215542,0.02589219428047551,5.946013066163188,short_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:adbe,Adobe Inc.,Watch,Monitor/Reduce,predicted_change_non_positive,-0.040070531338513016,Short,0.3165443169548179,-0.3165443169548179,0.038070531338513014,9.816867210948967,short_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:adi,Analog Devices,Active,Keep/Open,,0.02502455274993909,Long,0.3604739785605734,0.3604739785605734,0.023024552749939087,7.724046711022066,long_signal,,,,,,low,False,True,nan,3,True
us_equity,us_equity:adm,Archer Daniels Midland,Active,Keep/Open,,0.014310570162770153,Long,0.2668089422981808,0.2668089422981808,0.012310570162770153,0.849121558192632,long_signal,,,,,,low,False,True,nan,2,True
