symbol,name,display,market,pool_key,provider,snapshot_symbol,instrument_id,name_snap,market_snap,symbol_snap,provider_snap,timezone,horizon_label,current_price,predicted_price,predicted_change_pct,predicted_change_abs,expected_date_market,expected_date_utc,model_base_price,q10_change_pct,q50_change_pct,q90_change_pct,price_source,prediction_method,size_factor,value_factor,growth_factor,momentum_factor,reversal_factor,low_vol_factor,size_factor_source,value_factor_source,growth_factor_source,market_cap_usd,history_bars,history_missing_rate,generated_at_utc,prediction_available,risk_factors_available,behavior_factors_available,factors_available,history_ok,missing_ok,liquidity_ok,hard_filter_pass,liquidity_score,data_quality_score,history_score,coverage_score,total_score_raw,total_score,factor_support_count,signal_pass,status,recommended_action,alerts,news_score_30m,news_count_30m,news_score_120m,news_count_120m,news_score_1440m,news_count_1440m,news_burst_zscore,news_pos_neg_ratio,news_conflict_score,news_risk_level,news_event_risk,news_gate_pass,news_reason_codes,timestamp_utc,news_latest_headlines,news_latest_providers,news_last_available_at_utc,market_type,volatility_score,confidence_score,p_up,policy_action,policy_position_size,policy_signed_position,policy_expected_edge_pct,policy_expected_edge_abs,policy_cost_pct,policy_uncertainty_width,policy_p_up_used,policy_prob_strength,policy_confidence_used,policy_risk_scale,policy_allow_short,policy_reason,policy_p_up_source,news_gate_enabled,news_score_2h,news_score_24h,news_score_30m_news,news_count_30m_news,news_score_120m_news,news_count_120m_news,news_score_1440m_news,news_count_1440m_news,news_burst_zscore_news,news_pos_neg_ratio_news,news_conflict_score_news,news_risk_level_news,news_event_risk_news,news_gate_pass_news,news_reason_codes_news,timestamp_utc_news,news_latest_headlines_news,news_latest_providers_news,news_last_available_at_utc_news
A,Agilent Technologies,A Agilent Technologies,us_equity,sp500,yahoo,A,us_equity:a,Agilent Technologies,us_equity,A,yahoo,America/New_York,3d,128.4250030517578,125.86319020660616,-0.0199479290190803,-2.5618128451516498,2026-02-16 11:12 -0500,2026-02-16 16:12 UTC,128.4250030517578,-0.054816313228757,-0.0199479290190803,0.0149204551905962,yahoo_latest,baseline_momentum_quantile,4.855345100116288,0.1830470385184453,-0.074080707444562,-0.1223004604750246,0.0342532171915083,-0.0157275554763,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.0449010654490106,2026-02-11 16:12:58 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,low,False,True,nan,2026-02-08 01:00:00+00:00,,,,cash,0.0697367684193532,67.52968036529681,0.0763157377394505,Short,0.311526793700579,-0.311526793700579,0.0179479290190803,2.3049628390481205,0.002,0.0697367684193532,0.0763157377394505,0.847368524521099,0.6752968036529681,1.0,True,short_signal,model,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,low,False,True,,2026-02-08 01:00:00+00:00,,,
AAPL,Apple Inc.,AAPL Apple Inc.,us_equity,sp500,yahoo,AAPL,us_equity:aapl,Apple Inc.,us_equity,AAPL,yahoo,America/New_York,3d,279.515,281.8493682814295,0.0083514955599146,2.334368281429533,2026-02-16 11:12 -0500,2026-02-16 16:12 UTC,279.515,-0.0277598382162208,0.0083514955599146,0.0444628293360501,eastmoney_quote:105.AAPL,baseline_momentum_quantile,29.042886187736343,0.0214915108532129,0.0875821124957214,0.0712507449656223,-0.0114289984220792,-0.0162881939659751,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,4103601783328.0,1255.0,0.0449010654490106,2026-02-11 16:12:58 UTC,True,True,True,True,True,True,True,True,30.0,16.529680365296812,20.0,16.0,82.52968036529681,82.52968036529681,3,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.0722226675522709,82.52968036529681,0.7396089276517324,Long,0.21187276714053405,0.21187276714053405,0.0063514955599145995,1.775338281429529,0.002,0.0722226675522709,0.7396089276517324,0.4792178553034647,0.8252968036529681,1.0,True,long_signal,model,True,,,,,,,,,,,,,,,,,,,
ABBV,AbbVie,ABBV AbbVie,us_equity,sp500,yahoo,ABBV,us_equity:abbv,AbbVie,us_equity,ABBV,yahoo,America/New_York,3d,221.42999267578125,223.2175478138685,0.0080727778404643,1.787555138087214,2026-02-16 11:12 -0500,2026-02-16 16:12 UTC,221.42999267578125,-0.0232487726971677,0.0080727778404643,0.0393943283780964,yahoo_latest,baseline_momentum_quantile,5.400106479373167,0.0939111700977191,-0.0639584250886075,0.0030803745222254,-0.0198977110832532,-0.0141277387768268,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.0449010654490106,2026-02-11 16:12:58 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,2,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.0626431010752641,67.52968036529681,0.7328434385462193,Long,0.17952490121534237,0.17952490121534237,0.0060727778404643,1.3446951527356568,0.002,0.06264310107526411,0.7328434385462193,0.4656868770924385,0.6752968036529681,1.0,True,long_signal,model,True,,,,,,,,,,,,,,,,,,,
ABNB,Airbnb,ABNB Airbnb,us_equity,sp500,yahoo,ABNB,us_equity:abnb,Airbnb,us_equity,ABNB,yahoo,America/New_York,3d,118.61000061035156,115.3817281337324,-0.0272175403423564,-3.228272476619168,2026-02-16 11:12 -0500,2026-02-16 16:12 UTC,118.61000061035156,-0.0754870605037597,-0.0272175403423564,0.0210519798190468,yahoo_latest,baseline_momentum_quantile,4.775840805187054,0.2652087600310091,-0.0237056325957581,-0.1532091496518159,0.0481502284777419,-0.0217722034834689,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.0449010654490106,2026-02-11 16:12:58 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.0965390403228066,67.52968036529681,0.0322270125481893,Short,0.29269420019004044,-0.29269420019004044,0.025217540342356397,2.9910524753984573,0.002,0.0965390403228065,0.0322270125481893,0.9355459749036215,0.6752968036529681,1.0,True,short_signal,model,True,,,,,,,,,,,,,,,,,,,
ABT,Abbott Laboratories,ABT Abbott Laboratories,us_equity,sp500,yahoo,ABT,us_equity:abt,Abbott Laboratories,us_equity,ABT,yahoo,America/New_York,3d,112.11499786376952,113.11387194345863,0.0089093707240028,0.9988740796891163,2026-02-16 11:12 -0500,2026-02-16 16:12 UTC,112.11499786376952,-0.0458016082050338,0.0089093707240028,0.0636203496530396,yahoo_latest,baseline_momentum_quantile,4.719525111171572,0.2004350528616595,-0.1569667401094102,-0.0980290015191271,-0.036183003936683,-0.0246776550096151,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.0449010654490106,2026-02-11 16:12:58 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,1,False,Watch,Monitor/Reduce,,,,,,,,,,,low,False,True,nan,,,,,cash,0.1094219578580735,67.52968036529681,0.7528129290491514,Long,0.14761701382601494,0.14761701382601494,0.0069093707240028,0.7746440839615656,0.002,0.1094219578580734,0.7528129290491514,0.5056258580983028,0.6752968036529681,1.0,True,long_signal,model,True,,,,,,,,,,,,,,,,,,,
ACGL,Arch Capital Group,ACGL Arch Capital Group,us_equity,sp500,yahoo,ACGL,us_equity:acgl,Arch Capital Group,us_equity,ACGL,yahoo,America/New_York,3d,96.18,95.04636655624296,-0.011786581864806,-1.1336334437570486,2026-02-16 11:12 -0500,2026-02-16 16:12 UTC,96.18,-0.047359651783338,-0.011786581864806,0.0237864880537258,eastmoney_quote:105.ACGL,baseline_momentum_quantile,24.26505438230207,0.6993006993006994,0.0797036184124315,0.0596012323695798,0.0394486872724582,-0.016045407416692,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,34528620000.0,1255.0,0.0449010654490106,2026-02-11 16:12:58 UTC,True,True,True,True,True,True,True,True,7.5,16.529680365296812,20.0,16.0,60.02968036529681,60.02968036529681,3,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.0711461398370639,60.02968036529681,0.1864381001701936,Short,0.20308006230225747,-0.20308006230225747,0.009786581864806,0.9412734437570411,0.002,0.0711461398370638,0.1864381001701936,0.6271237996596128,0.6002968036529681,1.0,True,short_signal,model,True,,,,,,,,,,,,,,,,,,,
ACN,Accenture,ACN Accenture,us_equity,sp500,yahoo,ACN,us_equity:acn,Accenture,us_equity,ACN,yahoo,America/New_York,3d,230.16000366210935,223.9540993727164,-0.0269634349611136,-6.205904289392976,2026-02-16 11:12 -0500,2026-02-16 16:12 UTC,230.16000366210935,-0.0965158502084482,-0.0269634349611136,0.0425889802862209,yahoo_latest,baseline_momentum_quantile,5.438774735154438,0.4101788659163731,-0.0580338581006285,-0.1684970599266916,0.0475480675546673,-0.0313719575514353,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.0449010654490106,2026-02-11 16:12:58 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.1391048304946692,67.52968036529681,0.0332325112227495,Short,0.23617544444406396,-0.23617544444406396,0.024963434961113598,5.745584282068735,0.002,0.1391048304946691,0.0332325112227495,0.933534977554501,0.6752968036529681,1.0,True,short_signal,model,True,,,,,,,,,,,,,,,,,,,
ADBE,Adobe Inc.,ADBE Adobe Inc.,us_equity,sp500,yahoo,ADBE,us_equity:adbe,Adobe Inc.,us_equity,ADBE,yahoo,America/New_York,3d,257.2,246.61152133118367,-0.0411682685412763,-10.588478668816265,2026-02-16 11:12 -0500,2026-02-16 16:12 UTC,257.2,-0.0913333524671607,-0.0411682685412763,0.0089968153846081,eastmoney_quote:105.ADBE,baseline_momentum_quantile,25.38274047922022,0.1101321585903083,-0.2682513961392156,-0.1701512812499199,0.080494028882323,-0.0226272068035387,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,105580600000.0,1255.0,0.0449010654490106,2026-02-11 16:12:58 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.1003301678517688,67.52968036529681,0.0057887486345972,Short,0.3028539296257495,-0.3028539296257495,0.0391682685412763,10.074078668816265,0.002,0.1003301678517688,0.0057887486345972,0.9884225027308056,0.6752968036529681,1.0,True,short_signal,model,True,,,,,,,,,,,,,,,,,,,
ADI,Analog Devices,ADI Analog Devices,us_equity,sp500,yahoo,ADI,us_equity:adi,Analog Devices,us_equity,ADI,yahoo,America/New_York,3d,333.45,340.881830262494,0.0222876900959485,7.431830262494032,2026-02-16 11:13 -0500,2026-02-16 16:13 UTC,333.45,-0.016219391738811,0.0222876900959485,0.0607947719307081,eastmoney_quote:105.ADI,baseline_momentum_quantile,25.816606168509047,0.2074688796680497,0.3799395570866049,0.1258566552605657,-0.0407252143725562,-0.0173688078617229,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,162933205002.75,1255.0,0.0449010654490106,2026-02-11 16:13:13 UTC,True,True,True,True,True,True,True,True,22.5,16.529680365296812,20.0,16.0,75.02968036529681,75.02968036529681,3,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.0770141636695192,75.02968036529681,0.941912465728432,Long,0.34463224842703766,0.34463224842703766,0.020287690095948503,6.764930262494028,0.002,0.0770141636695191,0.941912465728432,0.883824931456864,0.7502968036529681,1.0,True,long_signal,model,True,,,,,,,,,,,,,,,,,,,
ADM,Archer Daniels Midland,ADM Archer Daniels Midland,us_equity,sp500,yahoo,ADM,us_equity:adm,Archer Daniels Midland,us_equity,ADM,yahoo,America/New_York,3d,69.55999755859375,70.82067812974572,0.0181236431195965,1.2606805711519655,2026-02-16 11:13 -0500,2026-02-16 16:13 UTC,69.55999755859375,-0.0157638940116507,0.0181236431195965,0.0520111802508439,yahoo_latest,baseline_momentum_quantile,4.242189654388235,0.0,0.1767889839340002,0.0975070430156161,-0.0329670528873191,-0.0152851395975774,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.0449010654490106,2026-02-11 16:13:13 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,2,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.0677750742624946,67.52968036529681,0.90597537331635,Long,0.30238100394743905,0.30238100394743905,0.0161236431195965,1.1215605760347693,0.002,0.0677750742624946,0.90597537331635,0.8119507466327001,0.6752968036529681,1.0,True,long_signal,model,True,,,,,,,,,,,,,,,,,,,
