market,symbol,strategy,total_return,cagr,max_drawdown,sharpe,sortino,volatility,win_rate,avg_win_loss_ratio,profit_factor,expectancy,exposure,trades_count,turnover_avg
cn_equity,000157.SZ,buy_hold,0.01654269341332229,0.11239807941740529,-0.09887470451793967,0.42775162347136186,1.066306894693178,0.23174854119758873,0.4666666666666667,1.1016039362506196,1.096795076609103,-0.0003115755913413621,1.0,1.0,0.016666666666666666
cn_equity,000157.SZ,lux_machine_supertrend,-0.08124851498828622,-0.2940476133726468,-0.1010315758825382,-3.312813748652621,-3.3392171838862725,0.11257316032907762,0.31741854636591477,0.8441970123395758,0.4435228278038185,-0.004695587481893468,0.39166666666666666,3.5,0.058333333333333334
cn_equity,000157.SZ,ma_crossover,-0.026049281910694166,-0.10222254236964529,-0.05009937255649946,-1.1182613236264956,-0.7909291482885489,0.08568052176694677,0.3094155844155844,0.6443365720204726,0.477207263261274,-0.0026867652769392257,0.20416666666666666,2.25,0.0375
cn_equity,000157.SZ,naive_prev_bar,-0.03250401245802281,-0.0983979229580233,-0.07796755106661787,-1.0195817586521456,-1.0867993774506273,0.15673492391086424,0.41653439153439153,1.3822655745016958,1.0491787372420267,-0.00026246921566593106,0.4375,29.5,0.4916666666666667
cn_equity,000157.SZ,policy,-0.00566469560030558,-0.023558903995435032,-0.007051072221912841,-2.8026302155566505,-1.7408922309560921,0.009913279148263114,0.2702380952380952,0.7620661387269018,0.3524597628393427,-0.0006173638531999008,0.1625,13.25,0.016604183504111067
cn_equity,000166.SZ,buy_hold,-0.012180024040642334,-0.01929149479474787,-0.08199546732811222,-0.2040564300221721,-0.0020612595938005462,0.19434388384782172,0.4666666666666667,0.9209967381189164,0.997683349020068,-0.0012452276262364126,1.0,1.0,0.016666666666666666
cn_equity,000166.SZ,lux_machine_supertrend,-0.029801703970141424,-0.1122308714674091,-0.03290246708850461,-1.1393496041244078,-0.6856513468926146,0.08398320160274952,0.2617481203007519,0.6099845742293108,0.4356045398391443,-0.006109332155413181,0.18333333333333332,1.5,0.025
cn_equity,000166.SZ,ma_crossover,-0.011942917814310117,-0.04908913894817987,-0.020345573119396304,-1.5460473394074628,-25.314267689714328,0.03374457787539095,0.25757575757575757,0.8469119234702392,0.4462881325477016,-0.004164385457105261,0.0875,1.75,0.029166666666666667
cn_equity,000166.SZ,naive_prev_bar,-0.12551844563498096,-0.42356629985516914,-0.13762425719477708,-4.499870780110203,-5.334003363674693,0.12400658398910096,0.3436724565756824,0.7923355370240363,0.4658491045077913,-0.0044234417913586975,0.4541666666666667,35.25,0.5875
cn_equity,000166.SZ,policy,-0.0023150274221016842,-0.009625040188747519,-0.003797813271452677,-1.5954466838006516,-0.7130424941447012,0.010639817975627575,0.3988095238095238,0.4272379437243944,0.5414063082604329,-0.000873382753718926,0.07083333333333333,6.25,0.00975163166987682
cn_equity,000301.SZ,buy_hold,0.03696660345596067,2.032182933596998,-0.2952196979488725,-0.3165836466939166,0.09477967676714405,0.5180704656328885,0.4666666666666667,1.1201937801336599,1.0938494385369377,-0.0004781273001440299,1.0,1.0,0.016666666666666666
cn_equity,000301.SZ,lux_machine_supertrend,0.16462438758577388,2.3719671011801586,-0.06821880314249767,0.569434481045112,1.8435894173167935,0.211063897337797,0.22708333333333333,0.6776153532631662,0.6664512254656889,0.0008543424802731447,0.31666666666666665,0.75,0.0125
cn_equity,000301.SZ,ma_crossover,-0.0006878171698262159,0.007653134355537106,-0.04564217040303084,-0.2731103611533642,0.06143372598286667,0.12501909588296667,0.2638888888888889,0.2858958628911186,0.3500159909322292,-0.005880370161866646,0.08333333333333333,1.25,0.020833333333333336
cn_equity,000301.SZ,naive_prev_bar,0.03741323536185137,1.5770247387315712,-0.2073497688009871,-0.8715951894381938,0.3515698644043762,0.36375386417417926,0.48528935185185185,1.0399264146122043,1.1640709354058116,-0.00011316895220533354,0.44166666666666665,30.0,0.5
cn_equity,000301.SZ,policy,-0.00023515508300242516,0.0033001021936868435,-0.019865758965285696,-0.8719098320894092,0.6726843686104417,0.03656783505169391,0.4319083694083694,1.070768499827323,1.273145622609175,-0.00033724284907450083,0.31666666666666665,23.5,0.02070385202356219
cn_equity,000333.SZ,buy_hold,-0.05509462612884203,-0.15488038156772688,-0.18691187039655563,-0.6374197731022151,-1.2001126758032263,0.29119737498019416,0.44166666666666665,1.1495340056118548,0.9330360803700023,-0.0009080669812597079,1.0,1.0,0.016666666666666666
cn_equity,000333.SZ,lux_machine_supertrend,-0.059360637000056976,-0.22433927636213538,-0.083238757629052,-1.6080231734210255,-1.4495216045434989,0.17779606904924328,0.4334439145759901,0.839212977446209,0.6459917669405058,-0.003983628514144054,0.5083333333333333,3.0,0.05
cn_equity,000333.SZ,ma_crossover,-0.018413774263597527,-0.05966050179669813,-0.06079814689831095,-0.8277127572182295,-0.3667859599259992,0.12031871991418733,0.3154121863799283,0.7580211278768205,0.5152114208085815,-0.0025867595412681415,0.22916666666666669,1.25,0.020833333333333332
cn_equity,000333.SZ,naive_prev_bar,-0.06941590123623861,-0.24748983033202593,-0.10350662314789599,-1.5960261708427792,-2.113588035454825,0.18773205058176504,0.37975912975912973,1.3167607349350032,0.820110589540713,-0.0017364329327849814,0.4,29.5,0.4916666666666667
cn_equity,000333.SZ,policy,-0.0035357264962070922,-0.014753398882424384,-0.005758759356687043,-1.4990528292603793,-1.0092082339582007,0.011975132028221539,0.4307539682539682,0.8812085330493948,0.6458849746169482,-0.0002062819491166539,0.22083333333333333,17.5,0.016300347087403397
