market,instrument_id,name,status,recommended_action,alerts,predicted_change_pct,policy_action,policy_position_size,policy_signed_position,policy_expected_edge_pct,policy_expected_edge_abs,policy_reason,news_score_30m,news_score_120m,news_score_1440m,news_count_30m,news_burst_zscore,news_risk_level,news_event_risk,news_gate_pass,news_reason_codes,factor_support_count,hard_filter_pass
us_equity,us_equity:a,Agilent Technologies,Watch,Monitor/Reduce,predicted_change_non_positive,-0.018542728879522574,Short,0.301410364932402,-0.301410364932402,0.016542728879522572,2.1313651282564057,short_signal,0.0,0.0,0.0,0.0,0.0,low,False,True,nan,1,True
us_equity,us_equity:aapl,Apple Inc.,Active,Keep/Open,,0.007084219801623437,Long,0.1846737865560073,0.1846737865560073,0.005084219801623437,1.4178872182767441,long_signal,,,,,,low,False,True,nan,3,True
us_equity,us_equity:abbv,AbbVie,Watch,Monitor/Reduce,,0.00573460068924847,Long,0.1320008040834366,0.1320008040834366,0.00373460068924847,0.8225831272990938,long_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:abnb,Airbnb,Watch,Monitor/Reduce,predicted_change_non_positive,-0.027795143936599764,Short,0.280849314805468,-0.280849314805468,0.025795143936599763,3.056724556487072,short_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:abt,Abbott Laboratories,Watch,Monitor/Reduce,,0.012342497188319923,Long,0.18863489393924757,0.18863489393924757,0.010342497188319923,1.1684953670554612,long_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:acgl,Arch Capital Group,Watch,Monitor/Reduce,predicted_change_non_positive,-0.0023572675495473483,Flat,0.0,0.0,0.00035726754954734825,0.03511046843176565,short_edge_below_threshold,,,,,,low,False,True,nan,3,True
us_equity,us_equity:acn,Accenture,Watch,Monitor/Reduce,predicted_change_non_positive,-0.028279775182870392,Short,0.23780522958141304,-0.23780522958141304,0.02627977518287039,6.0293686277271314,short_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:adbe,Adobe Inc.,Watch,Monitor/Reduce,predicted_change_non_positive,-0.04023322478317737,Short,0.316520397996727,-0.316520397996727,0.038233224783177366,9.85537835235963,short_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:adi,Analog Devices,Active,Keep/Open,,0.025149065766815637,Long,0.36076735109957414,0.36076735109957414,0.023149065766815635,7.767900508712654,long_signal,,,,,,low,False,True,nan,3,True
us_equity,us_equity:adm,Archer Daniels Midland,Active,Keep/Open,,0.015319936444313731,Long,0.27775842550090657,0.27775842550090657,0.013319936444313731,0.9208071698111101,long_signal,,,,,,low,False,True,nan,2,True
