market,pool_key,instrument_id,name,display,symbol,snapshot_symbol,provider,status,recommended_action,alerts,current_price,predicted_price,predicted_change_pct,policy_action,policy_position_size,policy_signed_position,policy_expected_edge_pct,policy_expected_edge_abs,policy_reason,expected_date_market,total_score,liquidity_score,data_quality_score,history_score,coverage_score,factor_support_count,price_source,news_score_30m,news_score_120m,news_score_1440m,news_count_30m,news_burst_zscore,news_risk_level,news_event_risk,news_gate_pass,news_reason_codes
us_equity,sp500,us_equity:aapl,Apple Inc.,AAPL Apple Inc.,AAPL,AAPL,yahoo,Active,Keep/Open,,278.86,280.8082306192918,0.006986411171526097,Long,0.1824783895074178,0.1824783895074178,0.004986411171526097,1.3905106192917673,long_signal,2026-02-16 13:20 -0500,82.52968036529681,30.0,16.529680365296812,20.0,16.0,3,eastmoney_quote:105.AAPL,,,,,,low,False,True,nan
us_equity,sp500,us_equity:adi,Analog Devices,ADI Analog Devices,ADI,ADI,yahoo,Active,Keep/Open,,335.965,344.60715360408267,0.0257233747684511,Long,0.3620053433466817,0.3620053433466817,0.0237233747684511,7.9702236040826735,long_signal,2026-02-16 13:21 -0500,76.52968036529681,24.0,16.529680365296812,20.0,16.0,3,eastmoney_quote:105.ADI,,,,,,low,False,True,nan
us_equity,sp500,us_equity:adm,Archer Daniels Midland,ADM Archer Daniels Midland,ADM,ADM,yahoo,Active,Keep/Open,,69.18000030517578,70.26237009244912,0.015645703707699354,Long,0.2810483692938093,0.2810483692938093,0.013645703707699354,0.9440097866629796,long_signal,2026-02-16 13:21 -0500,67.52968036529681,15.0,16.529680365296812,20.0,16.0,2,yahoo_latest,,,,,,low,False,True,nan
us_equity,sp500,us_equity:adbe,Adobe Inc.,ADBE Adobe Inc.,ADBE,ADBE,yahoo,Watch,Monitor/Reduce,predicted_change_non_positive,257.52,247.04814970635215,-0.0406642213950289,Short,0.3164381976167816,-0.3164381976167816,0.0386642213950289,9.956810293647841,short_signal,2026-02-16 13:20 -0500,70.52968036529681,18.0,16.529680365296812,20.0,16.0,1,eastmoney_quote:105.ADBE,,,,,,low,False,True,nan
us_equity,sp500,us_equity:a,Agilent Technologies,A Agilent Technologies,A,A,yahoo,Watch,Monitor/Reduce,predicted_change_non_positive,128.34500122070312,125.7500363470113,-0.020218667256307832,Short,0.3132849975005894,-0.3132849975005894,0.01821866725630783,2.3382748712504124,short_signal,2026-02-16 13:20 -0500,67.52968036529681,15.0,16.529680365296812,20.0,16.0,1,yahoo_latest,0.0,0.0,0.0,0.0,0.0,low,False,True,nan
us_equity,sp500,us_equity:abbv,AbbVie,ABBV AbbVie,ABBV,ABBV,yahoo,Watch,Monitor/Reduce,,220.50250244140625,221.87379474470796,0.00621894213498142,Long,0.1422931785070328,0.1422931785070328,0.00421894213498142,0.9302872984188922,long_signal,2026-02-16 13:20 -0500,67.52968036529681,15.0,16.529680365296812,20.0,16.0,1,yahoo_latest,,,,,,low,False,True,nan
us_equity,sp500,us_equity:abt,Abbott Laboratories,ABT Abbott Laboratories,ABT,ABT,yahoo,Watch,Monitor/Reduce,,112.5999984741211,113.81983203811485,0.010833335528633414,Long,0.1719520521601369,0.1719520521601369,0.008833335528633414,0.9946335670455221,long_signal,2026-02-16 13:20 -0500,67.52968036529681,15.0,16.529680365296812,20.0,16.0,1,yahoo_latest,,,,,,low,False,True,nan
us_equity,sp500,us_equity:acn,Accenture,ACN Accenture,ACN,ACN,yahoo,Watch,Monitor/Reduce,predicted_change_non_positive,230.13999938964844,223.92632939691757,-0.026999522070088045,Short,0.2362263161170979,-0.2362263161170979,0.024999522070088043,5.753389993951565,short_signal,2026-02-16 13:20 -0500,67.52968036529681,15.0,16.529680365296812,20.0,16.0,1,yahoo_latest,,,,,,low,False,True,nan
us_equity,sp500,us_equity:abnb,Airbnb,ABNB Airbnb,ABNB,ABNB,yahoo,Watch,Monitor/Reduce,predicted_change_non_positive,118.34,115.00374607333144,-0.028192106867234723,Short,0.28157924171563825,-0.28157924171563825,0.02619210686723472,3.099573926668557,short_signal,2026-02-16 13:20 -0500,64.52968036529681,12.0,16.529680365296812,20.0,16.0,1,eastmoney_quote:105.ABNB,,,,,,low,False,True,nan
us_equity,sp500,us_equity:acgl,Arch Capital Group,ACGL Arch Capital Group,ACGL,ACGL,yahoo,Watch,Monitor/Reduce,predicted_change_non_positive,98.09,97.77686192051391,-0.0031923547709867828,Flat,0.0,0.0,0.0011923547709867827,0.11695807948609352,short_edge_below_threshold,2026-02-16 13:20 -0500,58.52968036529681,6.0,16.529680365296812,20.0,16.0,3,eastmoney_quote:105.ACGL,,,,,,low,False,True,nan
