market,instrument_id,name,status,recommended_action,alerts,predicted_change_pct,policy_action,policy_position_size,policy_signed_position,policy_expected_edge_pct,policy_expected_edge_abs,policy_reason,news_score_30m,news_score_120m,news_score_1440m,news_count_30m,news_burst_zscore,news_risk_level,news_event_risk,news_gate_pass,news_reason_codes,factor_support_count,hard_filter_pass
us_equity,us_equity:a,Agilent Technologies,Watch,Monitor/Reduce,predicted_change_non_positive,-0.020167910862494476,Short,0.312959934731366,-0.312959934731366,0.018167910862494474,2.3320330493986035,short_signal,0.0,0.0,0.0,0.0,0.0,low,False,True,nan,1,True
us_equity,us_equity:aapl,Apple Inc.,Active,Keep/Open,,0.00740882326321235,Long,0.1918628771865376,0.1918628771865376,0.00540882326321235,1.509764837460463,long_signal,,,,,,low,False,True,nan,3,True
us_equity,us_equity:abbv,AbbVie,Watch,Monitor/Reduce,,0.006263870373624192,Long,0.14323694481231028,0.14323694481231028,0.004263870373624192,0.9402899881188754,long_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:abnb,Airbnb,Watch,Monitor/Reduce,predicted_change_non_positive,-0.028462688936918834,Short,0.2820470255791685,-0.2820470255791685,0.026462688936918832,3.130271474348129,short_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:abt,Abbott Laboratories,Watch,Monitor/Reduce,,0.011190644069228428,Long,0.17609326480839224,0.17609326480839224,0.009190644069228428,1.0356937025994475,long_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:acgl,Arch Capital Group,Watch,Monitor/Reduce,predicted_change_non_positive,-0.0035984169571383617,Flat,0.0,0.0,0.0015984169571383617,0.15664486179955944,short_edge_below_threshold,,,,,,low,False,True,nan,3,True
us_equity,us_equity:acn,Accenture,Watch,Monitor/Reduce,predicted_change_non_positive,-0.02785615675654529,Short,0.23733000123696496,-0.23733000123696496,0.02585615675654529,5.938254067897171,short_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:adbe,Adobe Inc.,Watch,Monitor/Reduce,predicted_change_non_positive,-0.040582926140874664,Short,0.3164557718766252,-0.3164557718766252,0.03858292614087466,9.942048407980584,short_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:adi,Analog Devices,Active,Keep/Open,,0.02617324994602188,Long,0.3628476401046032,0.3628476401046032,0.02417324994602188,8.12946395684716,long_signal,,,,,,low,False,True,nan,3,True
us_equity,us_equity:adm,Archer Daniels Midland,Active,Keep/Open,,0.015319936444313731,Long,0.27775842550090657,0.27775842550090657,0.013319936444313731,0.9208071698111101,long_signal,,,,,,low,False,True,nan,2,True
