market,instrument_id,name,status,recommended_action,alerts,predicted_change_pct,policy_action,policy_position_size,policy_signed_position,policy_expected_edge_pct,policy_expected_edge_abs,policy_reason,news_score_30m,news_score_120m,news_score_1440m,news_count_30m,news_burst_zscore,news_risk_level,news_event_risk,news_gate_pass,news_reason_codes,factor_support_count,hard_filter_pass
us_equity,us_equity:a,Agilent Technologies,Watch,Monitor/Reduce,predicted_change_non_positive,-0.02135183884929448,Short,0.32001004097258756,-0.32001004097258756,0.019351838849294478,2.4772287847953605,short_signal,0.0,0.0,0.0,0.0,0.0,low,False,True,nan,1,True
us_equity,us_equity:aapl,Apple Inc.,Active,Keep/Open,,0.0007940282407308263,Flat,0.0,0.0,-0.0012059717592691737,-0.3316301623043621,probability_neutral,,,,,,low,False,True,nan,3,True
us_equity,us_equity:abbv,AbbVie,Watch,Monitor/Reduce,,0.0059742682572783146,Long,0.13712045937202422,0.13712045937202422,0.0039742682572783145,0.8758492579446017,long_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:abnb,Airbnb,Watch,Monitor/Reduce,predicted_change_non_positive,-0.019978347705684296,Short,0.2648463605883592,-0.2648463605883592,0.017978347705684294,2.168368527755695,short_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:abt,Abbott Laboratories,Watch,Monitor/Reduce,,0.007482852191955436,Long,0.1274185582156838,0.1274185582156838,0.005482852191955436,0.6127361316528764,long_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:acgl,Arch Capital Group,Watch,Monitor/Reduce,predicted_change_non_positive,-0.009227001211373764,Short,0.191265415330219,-0.191265415330219,0.007227001211373764,0.6992123672004117,short_signal,,,,,,low,False,True,nan,3,True
us_equity,us_equity:acn,Accenture,Watch,Monitor/Reduce,predicted_change_non_positive,-0.015463087382050267,Short,0.1928296190259975,-0.1928296190259975,0.013463087382050267,3.1841547227737608,short_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:adbe,Adobe Inc.,Watch,Monitor/Reduce,predicted_change_non_positive,-0.03806800227517493,Short,0.3030383353165412,-0.3030383353165412,0.036068002275174926,9.34521960963944,short_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:adi,Analog Devices,Active,Keep/Open,,0.018866624362384288,Long,0.29316491060515093,0.29316491060515093,0.016866624362384286,5.583021494905951,long_signal,,,,,,low,False,True,nan,2,True
us_equity,us_equity:adm,Archer Daniels Midland,Active,Keep/Open,,0.01704718751179035,Long,0.2938933843312481,0.2938933843312481,0.015047187511790351,1.0441995268682822,long_signal,,,,,,low,False,True,nan,2,True
