symbol,name,display,market,pool_key,provider,snapshot_symbol,instrument_id,name_snap,market_snap,symbol_snap,provider_snap,timezone,horizon_label,current_price,predicted_price,predicted_change_pct,predicted_change_abs,expected_date_market,expected_date_utc,model_base_price,q10_change_pct,q50_change_pct,q90_change_pct,price_source,prediction_method,size_factor,value_factor,growth_factor,momentum_factor,reversal_factor,low_vol_factor,size_factor_source,value_factor_source,growth_factor_source,market_cap_usd,history_bars,history_missing_rate,generated_at_utc,prediction_available,risk_factors_available,behavior_factors_available,factors_available,history_ok,missing_ok,liquidity_ok,hard_filter_pass,liquidity_score,data_quality_score,history_score,coverage_score,total_score_raw,total_score,factor_support_count,signal_pass,status,recommended_action,alerts,news_score_30m,news_count_30m,news_score_120m,news_count_120m,news_score_1440m,news_count_1440m,news_burst_zscore,news_pos_neg_ratio,news_conflict_score,news_risk_level,news_event_risk,news_gate_pass,news_reason_codes,timestamp_utc,news_latest_headlines,news_latest_providers,news_last_available_at_utc,market_type,volatility_score,confidence_score,p_up,policy_action,policy_position_size,policy_signed_position,policy_expected_edge_pct,policy_expected_edge_abs,policy_cost_pct,policy_uncertainty_width,policy_p_up_used,policy_prob_strength,policy_confidence_used,policy_risk_scale,policy_allow_short,policy_reason,policy_p_up_source,news_gate_enabled,news_score_2h,news_score_24h
A,Agilent Technologies,A Agilent Technologies,us_equity,sp500,yahoo,A,us_equity:a,Agilent Technologies,us_equity,A,yahoo,America/New_York,3d,129.0050048828125,126.6850273971077,-0.01798362387422292,-2.319977485704797,2026-02-16 13:46 -0500,2026-02-16 18:46 UTC,129.0050048828125,-0.052980281731482545,-0.01798362387422292,0.017013033983036704,yahoo_latest,baseline_momentum_quantile,4.859851201150249,0.1793574593688627,-0.0698990070565575,-0.11833653345191086,0.029891645152936186,-0.01578541393330162,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.044901065449010624,2026-02-11 18:46:02 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,low,False,True,nan,2026-02-08 01:00:00+00:00,,,,cash,0.06999331571451925,67.52968036529681,0.09552618258569029,Short,0.2969041126220572,-0.2969041126220572,0.01598362387422292,2.061967475939166,0.002,0.06999331571451925,0.09552618258569029,0.8089476348286194,0.6752968036529681,1.0,True,short_signal,model,True,0.0,0.0
AAPL,Apple Inc.,AAPL Apple Inc.,us_equity,sp500,yahoo,AAPL,us_equity:aapl,Apple Inc.,us_equity,AAPL,yahoo,America/New_York,3d,278.85,280.8185503789002,0.007059531572172206,1.9685503789002041,2026-02-16 13:46 -0500,2026-02-16 18:46 UTC,278.85,-0.02871704863063377,0.007059531572172206,0.04283611177497818,eastmoney_quote:105.AAPL,baseline_momentum_quantile,29.04050351662897,0.021542438604049977,0.08449035776052982,0.06820541668624802,-0.008553730100494317,-0.016137201727167396,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,4093835889000.0005,1255.0,0.044901065449010624,2026-02-11 18:46:02 UTC,True,True,True,True,True,True,True,True,30.0,16.529680365296812,20.0,16.0,82.52968036529681,82.52968036529681,3,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.07155316040561195,82.52968036529681,0.7073278932084075,Long,0.18412090411338727,0.18412090411338727,0.005059531572172206,1.4108503789002198,0.002,0.07155316040561195,0.7073278932084075,0.414655786416815,0.8252968036529681,1.0,True,long_signal,model,True,,
ABBV,AbbVie,ABBV AbbVie,us_equity,sp500,yahoo,ABBV,us_equity:abbv,AbbVie,us_equity,ABBV,yahoo,America/New_York,3d,220.2100067138672,221.45084241428233,0.005634783445728875,1.240835700415147,2026-02-16 13:46 -0500,2026-02-16 18:46 UTC,220.2100067138672,-0.02600363462974923,0.005634783445728875,0.03727320152120698,yahoo_latest,baseline_momentum_quantile,5.394581667006576,0.09890333777730935,-0.06911561977285197,-0.0024461757016208674,-0.014278504420803806,-0.014270663431727504,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.044901065449010624,2026-02-11 18:46:02 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,1,False,Watch,Monitor/Reduce,,,,,,,,,,,low,False,True,nan,,,,,cash,0.06327683615095621,67.52968036529681,0.6691510584413989,Long,0.12985362191198865,0.12985362191198865,0.0036347834457288748,0.8004156869874088,0.002,0.06327683615095621,0.6691510584413989,0.33830211688279777,0.6752968036529681,1.0,True,long_signal,model,True,,
ABNB,Airbnb,ABNB Airbnb,us_equity,sp500,yahoo,ABNB,us_equity:abnb,Airbnb,us_equity,ABNB,yahoo,America/New_York,3d,118.66,115.4517913093554,-0.027036985425961557,-3.2082086906445966,2026-02-16 13:46 -0500,2026-02-16 18:46 UTC,118.66,-0.07529385570908063,-0.027036985425961557,0.02121988485715752,eastmoney_quote:105.ABNB,baseline_momentum_quantile,25.014288599494847,0.11792452830188678,-0.023294050962397006,-0.1528521635081509,0.04774895208328822,-0.02176649769391223,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,73041134046.95999,1255.0,0.044901065449010624,2026-02-11 18:46:02 UTC,True,True,True,True,True,True,True,True,12.0,16.529680365296812,20.0,16.0,64.52968036529681,64.52968036529681,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.09651374056623815,64.52968036529681,0.03293839576171925,Short,0.2793052209941166,-0.2793052209941166,0.025036985425961555,2.970888690644598,0.002,0.09651374056623815,0.03293839576171925,0.9341232084765615,0.6452968036529682,1.0,True,short_signal,model,True,,
ABT,Abbott Laboratories,ABT Abbott Laboratories,us_equity,sp500,yahoo,ABT,us_equity:abt,Abbott Laboratories,us_equity,ABT,yahoo,America/New_York,3d,112.91000366210938,114.27219349822698,0.012064385722579951,1.362189836117608,2026-02-16 13:46 -0500,2026-02-16 18:46 UTC,112.91000366210938,-0.042859858212981744,0.012064385722579951,0.06698862965814165,yahoo_latest,baseline_momentum_quantile,4.72659107362631,0.19476534959950847,-0.15098880368184386,-0.09163313845540055,-0.04353056235408426,-0.02477384923533845,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.044901065449010624,2026-02-11 18:46:02 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,1,False,Watch,Monitor/Reduce,,,,,,,,,,,low,False,True,nan,,,,,cash,0.10984848787112339,67.52968036529681,0.8187717723132673,Long,0.18571930284450502,0.18571930284450502,0.010064385722579951,1.1363698287933837,0.002,0.10984848787112339,0.8187717723132673,0.6375435446265345,0.6752968036529681,1.0,True,long_signal,model,True,,
ACGL,Arch Capital Group,ACGL Arch Capital Group,us_equity,sp500,yahoo,ACGL,us_equity:acgl,Arch Capital Group,us_equity,ACGL,yahoo,America/New_York,3d,98.065,97.74088164828628,-0.0033051379362027955,-0.3241183517137216,2026-02-16 13:46 -0500,2026-02-16 18:46 UTC,98.065,-0.03739037999698918,-0.0033051379362027955,0.03078010412458359,eastmoney_quote:105.ACGL,baseline_momentum_quantile,24.284463470566028,0.6896551724137931,0.10086439633658895,0.08036802983507751,0.020623138606360336,-0.015374315374366072,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,35205335000.0,1255.0,0.044901065449010624,2026-02-11 18:46:02 UTC,True,True,True,True,True,True,True,True,6.0,16.529680365296812,20.0,16.0,58.52968036529681,58.52968036529681,3,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.06817048412157277,58.52968036529681,0.3981589103316315,Flat,0.0,0.0,0.0013051379362027955,0.12798835171372713,0.002,0.06817048412157277,0.3981589103316315,0.20368217933673705,0.5852968036529681,1.0,True,short_edge_below_threshold,model,True,,
ACN,Accenture,ACN Accenture,us_equity,sp500,yahoo,ACN,us_equity:acn,Accenture,us_equity,ACN,yahoo,America/New_York,3d,229.90499877929688,223.60022448787123,-0.027423389334296555,-6.304774291425645,2026-02-16 13:46 -0500,2026-02-16 18:46 UTC,229.90499877929688,-0.0971112796830646,-0.027423389334296555,0.04226450101447149,yahoo_latest,baseline_momentum_quantile,5.437666174809383,0.41083235595280077,-0.05907750583180016,-0.1694183203821048,0.04860333297677921,-0.031433064259467465,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.044901065449010624,2026-02-11 18:46:02 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.1393757806975361,67.52968036529681,0.031434086792328064,Short,0.23679697233975508,-0.23679697233975508,0.025423389334296553,5.844964293867038,0.002,0.1393757806975361,0.031434086792328064,0.9371318264153439,0.6752968036529681,1.0,True,short_signal,model,True,,
ADBE,Adobe Inc.,ADBE Adobe Inc.,us_equity,sp500,yahoo,ADBE,us_equity:adbe,Adobe Inc.,us_equity,ADBE,yahoo,America/New_York,3d,258.49,248.41399402945325,-0.03898025444135855,-10.07600597054676,2026-02-16 13:46 -0500,2026-02-16 18:46 UTC,258.49,-0.0887251455318481,-0.03898025444135855,0.010764636649130986,eastmoney_quote:105.ADBE,baseline_momentum_quantile,25.387743495337432,0.10952902519167579,-0.2644250643184768,-0.16581198146554088,0.07568590907439465,-0.022437676767111527,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,106110145000.0,1255.0,0.044901065449010624,2026-02-11 18:46:02 UTC,True,True,True,True,True,True,True,True,18.0,16.529680365296812,20.0,16.0,70.52968036529681,70.52968036529681,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.09948978218097909,70.52968036529681,0.007595824241427629,Short,0.3166002744336665,-0.3166002744336665,0.03698025444135855,9.559025970546772,0.002,0.09948978218097909,0.007595824241427629,0.9848083515171447,0.7052968036529681,1.0,True,short_signal,model,True,,
ADI,Analog Devices,ADI Analog Devices,us_equity,sp500,yahoo,ADI,us_equity:adi,Analog Devices,us_equity,ADI,yahoo,America/New_York,3d,335.625,344.09584110110524,0.02523900514295785,8.470841101105236,2026-02-16 13:46 -0500,2026-02-16 18:46 UTC,335.625,-0.01420553047609232,0.02523900514295785,0.06468354076200802,eastmoney_quote:105.ADI,baseline_momentum_quantile,25.82310770469386,0.2061855670103093,0.38877395846783247,0.13306441268676572,-0.047387958566035726,-0.017791650982592496,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,163995972196.875,1255.0,0.044901065449010624,2026-02-11 18:46:15 UTC,True,True,True,True,True,True,True,True,24.0,16.529680365296812,20.0,16.0,76.52968036529681,76.52968036529681,3,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.07888907123810035,76.52968036529681,0.9591004064382229,Long,0.36097364246239333,0.36097364246239333,0.023239005142957847,7.799591101105228,0.002,0.07888907123810035,0.9591004064382229,0.9182008128764458,0.7652968036529681,1.0,True,long_signal,model,True,,
ADM,Archer Daniels Midland,ADM Archer Daniels Midland,us_equity,sp500,yahoo,ADM,us_equity:adm,Archer Daniels Midland,us_equity,ADM,yahoo,America/New_York,3d,68.9749984741211,69.96207002926197,0.014310570162770153,0.9870715551408722,2026-02-16 13:46 -0500,2026-02-16 18:46 UTC,68.9749984741211,-0.019274556595802482,0.014310570162770153,0.04789569692134279,yahoo_latest,baseline_momentum_quantile,4.233744097981147,0.0,0.1668921969532502,0.08827701659381249,-0.024279807323222213,-0.015148735917835636,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.044901065449010624,2026-02-11 18:46:15 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,2,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.06717025351714527,67.52968036529681,0.8567827000137358,Long,0.2668089422981808,0.2668089422981808,0.012310570162770153,0.849121558192632,0.002,0.06717025351714527,0.8567827000137358,0.7135654000274716,0.6752968036529681,1.0,True,long_signal,model,True,,
