symbol,name,display,market,pool_key,provider,snapshot_symbol,instrument_id,name_snap,market_snap,symbol_snap,provider_snap,timezone,horizon_label,current_price,predicted_price,predicted_change_pct,predicted_change_abs,expected_date_market,expected_date_utc,model_base_price,q10_change_pct,q50_change_pct,q90_change_pct,price_source,prediction_method,size_factor,value_factor,growth_factor,momentum_factor,reversal_factor,low_vol_factor,size_factor_source,value_factor_source,growth_factor_source,market_cap_usd,history_bars,history_missing_rate,generated_at_utc,prediction_available,risk_factors_available,behavior_factors_available,factors_available,history_ok,missing_ok,liquidity_ok,hard_filter_pass,liquidity_score,data_quality_score,history_score,coverage_score,total_score_raw,total_score,factor_support_count,signal_pass,status,recommended_action,alerts,news_score_30m,news_count_30m,news_score_120m,news_count_120m,news_score_1440m,news_count_1440m,news_burst_zscore,news_pos_neg_ratio,news_conflict_score,news_risk_level,news_event_risk,news_gate_pass,news_reason_codes,timestamp_utc,news_latest_headlines,news_latest_providers,news_last_available_at_utc,market_type,volatility_score,confidence_score,p_up,policy_action,policy_position_size,policy_signed_position,policy_expected_edge_pct,policy_expected_edge_abs,policy_cost_pct,policy_uncertainty_width,policy_p_up_used,policy_prob_strength,policy_confidence_used,policy_risk_scale,policy_allow_short,policy_reason,policy_p_up_source,news_gate_enabled,news_score_2h,news_score_24h
A,Agilent Technologies,A Agilent Technologies,us_equity,sp500,yahoo,A,us_equity:a,Agilent Technologies,us_equity,A,yahoo,America/New_York,3d,128.66000366210938,126.19586054661808,-0.019152363169230857,-2.4641431154912965,2026-02-16 12:00 -0500,2026-02-16 17:00 UTC,128.66000366210938,-0.05405648647870351,-0.019152363169230857,0.015751760140241794,yahoo_latest,baseline_momentum_quantile,4.857173294446318,0.18155212366530485,-0.0723863987529818,-0.12069438749396721,0.03248602950988855,-0.015743675772306193,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.044901065449010624,2026-02-11 17:00:50 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,low,False,True,nan,2026-02-08 01:00:00+00:00,,,,cash,0.0698082466189453,67.52968036529681,0.08362789327685044,Short,0.3060074136277619,-0.3060074136277619,0.017152363169230855,2.2068231081670717,0.002,0.0698082466189453,0.08362789327685044,0.8327442134462991,0.6752968036529681,1.0,True,short_signal,model,True,0.0,0.0
AAPL,Apple Inc.,AAPL Apple Inc.,us_equity,sp500,yahoo,AAPL,us_equity:aapl,Apple Inc.,us_equity,AAPL,yahoo,America/New_York,3d,278.739990234375,280.655685838209,0.006872697391655969,1.915695603834024,2026-02-16 12:00 -0500,2026-02-16 17:00 UTC,278.739990234375,-0.02885975548681189,0.006872697391655969,0.04260515027012383,yahoo_latest,baseline_momentum_quantile,5.630279412656474,0.02603169972213318,0.08404303247849776,0.0677648085371132,-0.008137726787478705,-0.016117297881397683,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.044901065449010624,2026-02-11 17:00:50 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,3,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.07146490575693572,67.52968036529681,0.7024699035490087,Long,0.14721020030772572,0.14721020030772572,0.0048726973916559686,1.3582156233652491,0.002,0.07146490575693572,0.7024699035490087,0.40493980709801747,0.6752968036529681,1.0,True,long_signal,model,True,,
ABBV,AbbVie,ABBV AbbVie,us_equity,sp500,yahoo,ABBV,us_equity:abbv,AbbVie,us_equity,ABBV,yahoo,America/New_York,3d,221.86500549316406,223.84915542193292,0.008943050411931663,1.9841499287688578,2026-02-16 12:00 -0500,2026-02-16 17:00 UTC,221.86500549316406,-0.022319115713697414,0.008943050411931663,0.04020521653756074,yahoo_latest,baseline_momentum_quantile,5.402069113550481,0.09213110295355403,-0.06211951393764226,0.005050987511501903,-0.02190136276286192,-0.014100953146939646,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.044901065449010624,2026-02-11 17:00:51 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,2,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.06252433225125816,67.52968036529681,0.7535955081822744,Long,0.19568419139973217,0.19568419139973217,0.006943050411931663,1.5404199177825335,0.002,0.06252433225125816,0.7535955081822744,0.5071910163645488,0.6752968036529681,1.0,True,long_signal,model,True,,
ABNB,Airbnb,ABNB Airbnb,us_equity,sp500,yahoo,ABNB,us_equity:abnb,Airbnb,us_equity,ABNB,yahoo,America/New_York,3d,118.94,115.82303323894516,-0.02620621120779254,-3.11696676105484,2026-02-16 12:00 -0500,2026-02-16 17:00 UTC,118.94,-0.07441562655736418,-0.02620621120779254,0.0220032041417791,eastmoney_quote:105.ABNB,baseline_momentum_quantile,25.016645502942797,0.11764705882352941,-0.021400926165432543,-0.15121015797154302,0.045903227611636455,-0.021745092913710677,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,73213487978.64,1255.0,0.044901065449010624,2026-02-11 17:00:51 UTC,True,True,True,True,True,True,True,True,10.0,16.529680365296812,20.0,16.0,62.52968036529681,62.52968036529681,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.09641883069914328,62.52968036529681,0.03641161495745637,Short,0.26877778907237526,-0.26877778907237526,0.02420621120779254,2.8790867610548445,0.002,0.09641883069914328,0.03641161495745637,0.9271767700850873,0.6252968036529681,1.0,True,short_signal,model,True,,
ABT,Abbott Laboratories,ABT Abbott Laboratories,us_equity,sp500,yahoo,ABT,us_equity:abt,Abbott Laboratories,us_equity,ABT,yahoo,America/New_York,3d,112.41999816894531,113.55757627100078,0.010119001250524118,1.1375781020554712,2026-02-16 12:00 -0500,2026-02-16 17:00 UTC,112.41999816894531,-0.044648631408248075,0.010119001250524118,0.0648866339092963,yahoo_latest,baseline_momentum_quantile,4.722241841286305,0.198259897373708,-0.15467333239020042,-0.09557525817489909,-0.039001860810788935,-0.024703208951891143,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.044901065449010624,2026-02-11 17:00:51 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,1,False,Watch,Monitor/Reduce,,,,,,,,,,,low,False,True,nan,,,,,cash,0.10953526531754437,67.52968036529681,0.7798641970812976,Long,0.16331619823712942,0.16331619823712942,0.008119001250524118,0.9127381057175861,0.002,0.10953526531754437,0.7798641970812976,0.5597283941625952,0.6752968036529681,1.0,True,long_signal,model,True,,
ACGL,Arch Capital Group,ACGL Arch Capital Group,us_equity,sp500,yahoo,ACGL,us_equity:acgl,Arch Capital Group,us_equity,ACGL,yahoo,America/New_York,3d,97.07009887695312,96.31414967326911,-0.007787662858387168,-0.7559492036840112,2026-02-16 12:00 -0500,2026-02-16 17:00 UTC,97.07009887695312,-0.04235514333321076,-0.007787662858387168,0.026779817616436427,yahoo_latest,baseline_momentum_quantile,4.575433386338565,0.048145757191197874,0.08969574406893388,0.0694073203358212,0.030559257569143683,-0.015591831372926981,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.044901065449010624,2026-02-11 17:00:51 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,3,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.06913496094964719,67.52968036529681,0.2741918146855167,Short,0.16668771093104712,-0.16668771093104712,0.005787662858387168,0.5618090059301115,0.002,0.06913496094964719,0.2741918146855167,0.45161637062896665,0.6752968036529681,1.0,True,short_signal,model,True,,
ACN,Accenture,ACN Accenture,us_equity,sp500,yahoo,ACN,us_equity:acn,Accenture,us_equity,ACN,yahoo,America/New_York,3d,228.8300018310547,222.11137526880077,-0.029360776596131344,-6.718626562253917,2026-02-16 12:00 -0500,2026-02-16 17:00 UTC,228.8300018310547,-0.09965784085741722,-0.029360776596131344,0.04093628766515453,yahoo_latest,baseline_momentum_quantile,5.432979377793245,0.4135872043585189,-0.06347710051279376,-0.17330198004847086,0.05305190312117858,-0.0317078351363233,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.044901065449010624,2026-02-11 17:00:51 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.14059412852257175,67.52968036529681,0.02484119248899841,Short,0.23882229635164456,-0.23882229635164456,0.027360776596131342,6.2609665585918135,0.002,0.14059412852257175,0.02484119248899841,0.9503176150220032,0.6752968036529681,1.0,True,short_signal,model,True,,
ADBE,Adobe Inc.,ADBE Adobe Inc.,us_equity,sp500,yahoo,ADBE,us_equity:adbe,Adobe Inc.,us_equity,ADBE,yahoo,America/New_York,3d,257.07,246.4597086937941,-0.04127393825108294,-10.61029130620588,2026-02-16 12:00 -0500,2026-02-16 17:00 UTC,257.07,-0.09146228546076235,-0.04127393825108294,0.008914408958596472,eastmoney_quote:105.ADBE,baseline_momentum_quantile,25.382234908205895,0.11013215859030837,-0.26843633536584144,-0.1703610139087216,0.08072642115786555,-0.02263769982163345,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,105527235000.0,1255.0,0.044901065449010624,2026-02-11 17:00:51 UTC,True,True,True,True,True,True,True,True,20.0,16.529680365296812,20.0,16.0,72.52968036529681,72.52968036529681,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.10037669441935881,72.52968036529681,0.005713223448458815,Short,0.3252450102173841,-0.3252450102173841,0.03927393825108294,10.096151306205892,0.002,0.10037669441935881,0.005713223448458815,0.9885735531030824,0.7252968036529681,1.0,True,short_signal,model,True,,
ADI,Analog Devices,ADI Analog Devices,us_equity,sp500,yahoo,ADI,us_equity:adi,Analog Devices,us_equity,ADI,yahoo,America/New_York,3d,335.21,343.5451557046068,0.024865474492428152,8.335155704606848,2026-02-16 12:01 -0500,2026-02-16 17:01 UTC,335.21,-0.01444760768745771,0.024865474492428152,0.06417855667231401,eastmoney_quote:105.ADI,baseline_momentum_quantile,25.821870440529228,0.2066115702479339,0.3876567779501121,0.1321529342712484,-0.04654540142081398,-0.017732358265024204,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,163793191329.94998,1255.0,0.044901065449010624,2026-02-11 17:01:04 UTC,True,True,True,True,True,True,True,True,30.0,16.529680365296812,20.0,16.0,82.52968036529681,82.52968036529681,3,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.07862616435977171,82.52968036529681,0.9572290803323198,Long,0.3883169392248145,0.3883169392248145,0.02286547449242815,7.66473570460684,0.002,0.07862616435977171,0.9572290803323198,0.9144581606646396,0.8252968036529681,1.0,True,long_signal,model,True,,
ADM,Archer Daniels Midland,ADM Archer Daniels Midland,us_equity,sp500,yahoo,ADM,us_equity:adm,Archer Daniels Midland,us_equity,ADM,yahoo,America/New_York,3d,69.77999877929688,71.14490242349876,0.019560098424748595,1.3649036442018883,2026-02-16 12:01 -0500,2026-02-16 17:01 UTC,69.77999877929688,-0.014569359552967336,0.019560098424748595,0.053689556402464526,yahoo_latest,baseline_momentum_quantile,4.245347418265032,0.0,0.18051087901827456,0.100978188755527,-0.03623407445945048,-0.015394259180258057,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.044901065449010624,2026-02-11 17:01:04 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,2,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.06825891595543186,67.52968036529681,0.9201959442460929,Long,0.3119739293935404,0.3119739293935404,0.017560098424748594,1.2253436466432899,0.002,0.06825891595543186,0.9201959442460929,0.8403918884921857,0.6752968036529681,1.0,True,long_signal,model,True,,
